Perturbation	Response excess over subset
[PD_06]-[PD_07]	-0.001875009536743133
[PD_08]-[PD_10]	-0.028053779602050688
[PD_01]-[PD_03]	0.185
[PD_03]-[PD_07]	0.05208333969116208
[PD_07]-[PD_08]	-0.14639466338483031
[PD_03]-[PD_08]	0.36298404693603525
[PD_07]-[PD_12]	-0.030833320617675852
[PD_05]-[PD_07]	0.09010417766571044
[PD_01]-[PD_07]	0.0141250022888183
[PD_01]-[PD_02]	0.0
[PD_05]-[PD_08]	-0.4242481811523437
[PD_01]-[PD_08]	0.0039303306579590025
[PD_03]-[PD_05]	0.0675
[PD_03]-[PD_10]	0.0
[PD_03]-[PD_06]	0.125
[PD_05]-[PD_12]	0.0
[PD_07]-[PD_10]	-0.030833320617675852
