Perturbation	Response excess over subset
[PD_01]-[PD_03]	0.15749999999999997
[PD_07]-[PD_08]	-0.13830513714554105
[PD_01]-[PD_07]	-0.01408959712982194
[PD_05]-[PD_12]	3.814697269177714E-8
[PD_03]-[PD_06]	0.12624999999999997
[PD_07]-[PD_10]	-0.028749999999999942
[PD_03]-[PD_07]	0.046041660308837884
[PD_07]-[PD_12]	-0.028750038146972634
[PD_03]-[PD_05]	0.0604166793823242
[PD_01]-[PD_08]	0.004149835395812929
[PD_06]-[PD_07]	0.001748942470550463
[PD_03]-[PD_09]	0.36648565292358404
[PD_03]-[PD_08]	0.36717531204223636
[PD_05]-[PD_07]	0.08095658370124004
[PD_01]-[PD_02]	0.0
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	-0.022963371276855438
[PD_06]-[PD_08]	0.0013740685462951818
[PD_05]-[PD_08]	-0.39794223158355163
[PD_08]-[PD_11]	0.04495928523245818
