Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	38	112
[PD_02]-[PD_07]	1	149
[PD_02]-[PD_08]	7	143
[PD_01]-[PD_04]	0	0
[PD_02]-[PD_06]	0	150
[PD_02]-[PD_05]	0	146
[PD_01]-[PD_03]	1	144
[PD_03]-[PD_10]	25	125
[PD_03]-[PD_09]	44	105
[PD_03]-[PD_04]	0	0
[PD_03]-[PD_11]	70	67
