Perturbation	Ensemble average response
[PD_01]	1.3404996674636314
[PD_02]	1.9783333333333333
[PD_03]	1.7272648111979167
[PD_04]	0.0
[PD_05]	2.0
[PD_06]	1.8752777099609375
[PD_07]	1.8566668701171876
[PD_08]	0.81
[PD_09]	0.8143176904460728
[PD_10]	1.3705557250976563
[PD_11]	1.031772251546818
[PD_03]-[PD_08]	0.6369920857747395
[PD_02]-[PD_07]	1.8519443766276042
[PD_02]-[PD_08]	0.8116666666666666
[PD_01]-[PD_04]	-0.2886100201993375
[PD_02]-[PD_06]	1.8752777099609375
[PD_02]-[PD_05]	1.9783333333333333
[PD_01]-[PD_03]	1.3267065640153557
[PD_03]-[PD_10]	1.1452254231770833
[PD_03]-[PD_09]	0.619066162109375
[PD_03]-[PD_04]	0.7024285888671875
[PD_03]-[PD_11]	0.6741506958007812
