Perturbation	Response excess over subset
[PD_03]-[PD_17]	-0.06533437379648999
[PD_03]-[PD_18]	-0.0504001026422205
[PD_03]-[PD_19]	-0.12309083036733592
[PD_03]-[PD_20]	-0.8767424362424819
[PD_03]-[PD_21]	-0.8767424108111669
[PD_04]-[PD_05]	-0.016994018554687518
[PD_04]-[PD_06]	-0.045238167898995485
[PD_04]-[PD_07]	-0.08666047083410622
[PD_04]-[PD_08]	-0.04222208658854165
[PD_04]-[PD_09]	-0.001201811290922672
[PD_04]-[PD_10]	-0.058888956705729134
[PD_04]-[PD_11]	0.0
[PD_04]-[PD_12]	-0.031111043294270946
[PD_04]-[PD_13]	-0.0016666666666667052
[PD_04]-[PD_14]	-8.839925130208481E-4
[PD_04]-[PD_15]	-0.07166656494140633
[PD_04]-[PD_16]	-0.05722222010294596
[PD_04]-[PD_17]	-0.115555623372396
[PD_04]-[PD_18]	-0.030000000000000027
[PD_04]-[PD_19]	-0.05882352941176472
[PD_04]-[PD_20]	-0.020730275956411193
[PD_04]-[PD_21]	-0.020730275956411193
[PD_05]-[PD_06]	-0.7699473717099143
[PD_05]-[PD_07]	0.0
[PD_05]-[PD_08]	-0.456824442545573
[PD_05]-[PD_09]	-0.0388223225081048
[PD_05]-[PD_10]	-0.3340641784667969
[PD_05]-[PD_11]	0.0
[PD_05]-[PD_12]	-0.21799692789713543
[PD_05]-[PD_13]	-0.3096445719401042
[PD_05]-[PD_14]	-0.002078145345052018
[PD_05]-[PD_15]	-0.33341552734375
[PD_05]-[PD_16]	-0.28197463989257815
[PD_05]-[PD_17]	-0.09414754231770828
[PD_05]-[PD_18]	-0.04107238769531252
[PD_05]-[PD_19]	-0.0878270848592122
[PD_05]-[PD_20]	0.0
[PD_05]-[PD_21]	0.0
[PD_06]-[PD_07]	-0.647973929012523
[PD_06]-[PD_08]	0.0
[PD_06]-[PD_09]	0.0
[PD_06]-[PD_10]	-0.4292565764283105
[PD_06]-[PD_11]	-0.12254900090834674
[PD_06]-[PD_12]	-0.30190473284040165
[PD_06]-[PD_13]	-0.4453651246570406
[PD_06]-[PD_14]	0.0
[PD_06]-[PD_15]	-0.3699999128069196
[PD_06]-[PD_16]	-0.37642857687813897
[PD_06]-[PD_17]	-0.03237412519367977
[PD_06]-[PD_18]	-0.04202379499162934
[PD_06]-[PD_19]	-0.15506481814694095
[PD_06]-[PD_20]	-0.8605051264687189
[PD_06]-[PD_21]	-0.8605051264687189
[PD_07]-[PD_08]	-0.08956587847541364
[PD_07]-[PD_09]	-0.08743909729091481
[PD_07]-[PD_10]	-0.41198161311328096
[PD_07]-[PD_11]	0.0
[PD_07]-[PD_12]	-0.12123000201056988
[PD_07]-[PD_13]	-0.5975853527293487
[PD_07]-[PD_14]	-0.03682901719037235
[PD_07]-[PD_15]	-0.27026764364803546
[PD_07]-[PD_16]	-0.7797692691578585
[PD_07]-[PD_17]	0.0
[PD_07]-[PD_18]	-0.030476020364200385
[PD_07]-[PD_19]	0.0
[PD_07]-[PD_20]	0.0
[PD_07]-[PD_21]	0.0
[PD_08]-[PD_09]	0.0
[PD_08]-[PD_10]	-0.23775395711263025
[PD_08]-[PD_11]	0.0
[PD_08]-[PD_12]	-0.20276123046875005
[PD_08]-[PD_13]	-0.18345021565755215
[PD_08]-[PD_14]	0.0
[PD_08]-[PD_15]	-0.2537723795572917
[PD_08]-[PD_16]	-0.1898499552408854
[PD_08]-[PD_17]	-0.10527709960937504
[PD_08]-[PD_18]	-0.05533518473307297
[PD_08]-[PD_19]	-0.11846265978074766
[PD_08]-[PD_20]	-0.34436148022848456
[PD_08]-[PD_21]	-0.3443613785032241
[PD_09]-[PD_10]	0.0
[PD_09]-[PD_11]	0.0
[PD_09]-[PD_12]	-0.00789115646258498
[PD_09]-[PD_13]	-0.002167827580250914
[PD_09]-[PD_14]	0.0
[PD_09]-[PD_15]	-0.009730185164886329
[PD_09]-[PD_16]	0.0
[PD_09]-[PD_17]	-0.003089570545014908
