Model ID	SS	CyclinB_CDK1	CyclinD_CDK4_6	CASP3	CYCS	CyclinB_CDK1	CyclinD_CDK4_6	CASP3	CYCS
SNU407_network_run_0__G0_M1_PD_07	1	4603	1212	-18	12	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	2	4603	1212	-18	15	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	3	4603	1212	-18	12	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	4	6016	1585	-21	18	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	5	6016	1585	-21	15	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	6	6016	1585	-21	18	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	7	6016	1585	-21	15	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	8	9756	2555	-39	24	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	9	9756	2555	-39	21	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	10	14518	3803	-57	33	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	11	14518	3803	-57	30	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	12	9756	2555	-39	24	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	13	9756	2555	-39	21	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	14	14518	3803	-57	33	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	15	14518	3803	-57	30	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	16	11222	2940	-42	27	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	17	11222	2940	-42	24	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	18	15984	4188	-60	36	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	19	15984	4188	-60	33	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	20	11222	2940	-42	27	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	21	11222	2940	-42	24	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	22	15984	4188	-60	36	1	1	0	1
SNU407_network_run_0__G0_M1_PD_07	23	15984	4188	-60	33	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	0	4603	1212	-18	18	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	1	4603	1212	-18	15	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	2	4603	1212	-18	18	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	3	4603	1212	-18	15	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	4	6016	1585	-21	21	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	5	6016	1585	-21	18	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	6	6016	1585	-21	21	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	7	6016	1585	-21	18	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	8	9756	2555	-39	27	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	9	9756	2555	-39	24	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	10	14518	3803	-57	36	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	11	14518	3803	-57	33	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	12	9756	2555	-39	27	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	13	9756	2555	-39	24	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	14	14518	3803	-57	36	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	15	14518	3803	-57	33	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	16	11222	2940	-42	30	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	17	11222	2940	-42	27	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	18	15984	4188	-60	39	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	19	15984	4188	-60	36	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	20	11222	2940	-42	30	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	21	11222	2940	-42	27	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	22	15984	4188	-60	39	1	1	0	1
SNU407_network_run_0__G0_M1_PD_05_PD_07	23	15984	4188	-60	36	1	1	0	1
SNU407_network_run_10__G0_M0_PD_03_PD_09	0	6482	1810	-62342	-9051	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_09	1	8910	2487	-85672	-12440	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_09	2	19446	5430	-187026	-27153	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_09	3	12964	3620	-124684	-18102	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_09	4	21874	6107	-210356	-30542	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_09	5	15392	4297	-148014	-21491	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_08	0	6482	1810	-62342	-9051	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_08	1	8910	2487	-85672	-12440	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_08	2	19446	5430	-187026	-27153	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_08	3	12964	3620	-124684	-18102	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_08	4	21874	6107	-210356	-30542	1	1	0	0
SNU407_network_run_10__G0_M0_PD_03_PD_08	5	15392	4297	-148014	-21491	1	1	0	0
SNU407_network_run_18__G0_M8_PD_01_PD_02	0	28239	7089	46	9	1	1	1	1
SNU407_network_run_18__G0_M8_PD_01_PD_02	1	19566	4911	46	9	1	1	1	1
