Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	0.0
PD_02_PD_05	-0.06027551857922253
PD_02_PD_07	-0.08397091923529765
PD_02_PD_12	-0.004040450391679662
PD_02_PD_15	-0.014368370892987758
PD_03_PD_15	4.707345624410664e-13
PD_04_PD_12	2.5242807843994797e-11
PD_04_PD_14	0.0
PD_04_PD_15	-0.0036323517328203936
PD_06_PD_14	0.0
PD_07_PD_09	-0.002851487835172306
PD_07_PD_10	-0.0014335409577940217
PD_07_PD_11	-0.002263609350414919
PD_07_PD_12	-1.0196979587373534e-06
PD_07_PD_13	-0.002850075626493531
PD_07_PD_15	-0.0038866651977020883
PD_07_PD_16	-0.3973682559925731
PD_07_PD_17	-5.1854022187214355e-09
PD_07_PD_20	-0.0003818226552427806
PD_08_PD_14	0.0
PD_10_PD_12	2.5288771077214278e-11
PD_10_PD_15	-0.577439983751639
PD_10_PD_19	-0.000208676977514477
PD_11_PD_12	-0.0008227144106570661
PD_11_PD_15	-0.002304943764508516
PD_12_PD_14	0.0
PD_12_PD_15	-0.011762444500382885
PD_12_PD_17	-5.676087377892713e-10
PD_12_PD_19	-1.4333847269121236e-05
PD_12_PD_20	-2.0554113966397836e-11
PD_15_PD_17	-0.0005328776399641244
PD_15_PD_18	0.23766341916923162
PD_15_PD_20	-0.003273250701990027
