Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	1.9206858326015208e-14
PD_02_PD_05	-0.4849866020062885
PD_02_PD_07	-0.4457639770866746
PD_02_PD_12	-0.00973650593956088
PD_02_PD_15	0.048676486446010525
PD_03_PD_15	0.020028315573265898
PD_04_PD_12	0.009732462418290289
PD_04_PD_14	1.9206858326015208e-14
PD_04_PD_15	0.005181478112856852
PD_06_PD_14	1.9206858326015208e-14
PD_07_PD_09	-0.03278782862609697
PD_07_PD_10	0.01190379088620952
PD_07_PD_11	-0.1754428970649966
PD_07_PD_12	-0.0826832823920689
PD_07_PD_13	0.05616858287058879
PD_07_PD_15	0.06816751511247443
PD_07_PD_16	-0.00867173976549418
PD_07_PD_17	-0.028616671405145455
PD_07_PD_20	-0.005689059877817981
PD_08_PD_14	8.961504390780917e-07
PD_10_PD_12	0.012119249944747779
PD_10_PD_15	-0.4500740789847462
PD_10_PD_19	-0.06563676794386264
PD_11_PD_12	-0.015275023196787751
PD_11_PD_15	-0.001374799963265394
PD_12_PD_14	0.01024729413249481
PD_12_PD_15	-0.05699445164414274
PD_12_PD_17	-0.008774849501380522
PD_12_PD_19	-0.04075654880473423
PD_12_PD_20	-0.0016625308954846263
PD_15_PD_17	-0.007890167532026204
PD_15_PD_18	0.0983097709923636
PD_15_PD_20	1.1193663047581737e-06
