Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	0.0
PD_02_PD_05	0.05065106961383126
PD_02_PD_07	0.06617874163427828
PD_02_PD_12	0.008475282568850662
PD_02_PD_15	0.10032583857713684
PD_03_PD_15	0.00013858229988106263
PD_04_PD_12	0.008200206677425603
PD_04_PD_14	0.0
PD_04_PD_15	-0.07027889098004081
PD_06_PD_14	0.0
PD_07_PD_09	-0.012327701937454916
PD_07_PD_10	-0.011786596951987471
PD_07_PD_11	0.0007428745344496557
PD_07_PD_12	-0.01590072060519576
PD_07_PD_13	0.0039311978614683385
PD_07_PD_15	-0.4302510540898368
PD_07_PD_16	-0.5505663469682733
PD_07_PD_17	-0.00797205648704502
PD_07_PD_20	-0.0023785833624623276
PD_08_PD_14	0.0
PD_10_PD_12	0.015284128337141323
PD_10_PD_15	-0.050638103230045695
PD_10_PD_19	0.00012166535123891986
PD_11_PD_12	-0.0009354384893706102
PD_11_PD_15	0.001694247461119902
PD_12_PD_14	0.0033316906324392104
PD_12_PD_15	-0.04289267477781111
PD_12_PD_17	-0.004037437014710377
PD_12_PD_19	-0.01670825198549275
PD_12_PD_20	-0.0009210455198513934
PD_15_PD_17	-0.006675709744209057
PD_15_PD_18	0.15908597687773973
PD_15_PD_20	-0.020331230993482108
