Perturbation	Response excess over subset
[PD_06]-[PD_07]	-0.001874990463256787
[PD_08]-[PD_10]	-0.03223552703857424
[PD_01]-[PD_03]	0.1709166669845581
[PD_03]-[PD_07]	0.017083339691162103
[PD_07]-[PD_08]	-0.12432571727757902
[PD_03]-[PD_08]	0.3535456848144532
[PD_07]-[PD_12]	-0.020833320617675732
[PD_05]-[PD_07]	0.03228751201629643
[PD_01]-[PD_07]	-5.126419856813502E-4
[PD_01]-[PD_02]	0.0
[PD_05]-[PD_08]	-0.42681870441436776
[PD_01]-[PD_08]	0.005718895806309909
[PD_03]-[PD_05]	0.02749999999999997
[PD_03]-[PD_10]	0.0
[PD_03]-[PD_06]	0.125
[PD_05]-[PD_12]	0.0
[PD_07]-[PD_10]	-0.020833320617675732
