Perturbation	Average	SD	Data
[PD_01]	1.5902373177664622	0.6891899018266007	1.6	0.5	0.625	2.0	0.30769232	2.0	0.42857143	2.0	2.0	2.0	1.0	2.0	2.0	1.6666666	0.0	2.0	2.0	1.6	0.5	2.0	2.0	2.0	2.0	1.0	2.0	0.0	1.0	1.0	2.0	0.0	2.0	1.5	2.0	2.0	1.5	1.0	2.0	0.35714287	2.0	2.0	1.0	1.0	1.0	2.0	1.3333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.75	1.6	1.6666666	2.0	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.2	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.14285715	0.2	0.36363637	1.0	0.5	2.0	1.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	0.5	2.0	2.0	2.0	-1.0	2.0	-1.0	2.0	1.625	0.33333334	2.0	2.0
[PD_02]	1.952903035481771	0.21482802068732634	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.875	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.84615386	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.85714287	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.85714287	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_03]	1.863704833984375	0.35945798797892237	2.0	1.6	0.5	0.30769232	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.6666666	2.0	2.0	2.0	1.6	2.0	1.4	2.0	0.625	2.0	2.0	2.0	2.0	0.16666667	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.1428572	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	1.117647	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	1.6	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	1.2	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	1.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8125	1.5	2.0	2.0
[PD_04]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_05]	1.998888956705729	0.013608273104498319	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_06]	1.7968092854817708	0.4223066980207206	2.0	1.3333334	2.0	2.0	2.0	2.0	0.5	2.0	2.0	1.875	0.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.5	2.0	0.84615386	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	1.5	2.0	2.0	1.8571428	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	1.75	0.85714287	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	1.5	2.0	2.0	0.85714287	2.0	1.9333333	2.0	2.0	1.0	2.0	1.0	2.0	2.0	1.9361702	2.0	2.0	1.5714285	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	0.0	2.0	1.5	2.0	1.7045455	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0
[PD_07]	1.9548333740234376	0.1418664527582217	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	1.3333334	1.5	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.9333333	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	1.5	1.875	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	1.5	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3333334
[PD_08]	0.8677778116861979	0.34178146000662163	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	-0.33333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
[PD_09]	0.835888926188151	0.5309676860919486	1.0	1.0	0.0	1.0	1.0	1.0	0.5	2.0	1.0	1.0	1.0	1.0	2.0	1.0	0.5	0.5	1.0	1.0	1.0	0.5	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.5	1.0	0.0	1.0	1.0	0.5	1.0	0.5	0.5	2.0	1.0	0.0	1.0	0.5	0.5	2.0	1.0	1.0	1.0	0.5	2.0	0.5	1.3	1.5	1.0	1.0	1.0	2.0	0.0	2.0	1.0	0.5	1.0	2.0	0.5	1.0	0.5	0.8	0.8	0.5	1.0	0.5	0.5	1.0	1.0	0.5	1.0	0.5	0.5	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.5	1.0	0.0	0.8	0.0	1.0	0.33333334	1.0	0.5	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.5	1.0	2.0	0.0	0.0	1.0	1.0	0.8	0.5	1.0	1.0	0.5	1.0	0.0	0.0	2.0	1.25	1.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	0.5	0.0	1.0	0.5	2.0	2.0	1.0	1.0	1.0	1.0	1.0	0.8	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
[PD_10]	1.4509523518880207	0.6590421407654836	2.0	0.0	2.0	2.0	2.0	1.0	0.5	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.5	2.0	0.6666667	2.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	1.6666666	1.6666666	2.0	2.0	2.0	2.0	2.0	1.0	1.0	0.5	2.0	1.5	0.5	0.0	1.0	1.6666666	0.5	0.5	2.0	1.0	1.5	2.0	1.5	2.0	2.0	2.0	1.3	1.5	2.0	1.5	2.0	2.0	1.5	1.0	1.3333334	2.0	2.0	2.0	1.5	0.75	2.0	2.0	2.0	1.5	2.0	1.5	2.0	2.0	1.0	2.0	0.5	0.5	1.5	1.6666666	2.0	2.0	2.0	1.0	0.5	0.0	0.5	1.0	0.0	2.0	1.5	1.5	0.33333334	2.0	0.5	2.0	1.5	1.5	2.0	2.0	2.0	2.0	1.2	1.0	2.0	0.0	0.0	2.0	1.1428572	1.0	2.0	2.0	1.5	2.0	1.5	2.0	0.0	2.0	1.25	1.0	1.5	2.0	2.0	2.0	2.0	2.0	0.5	1.5	0.5	1.0	0.0	1.5	2.0	2.0	2.0	1.0	1.5	2.0	1.0	2.0	2.0	1.5	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0
[PD_11]	1.3129168524258379	0.6621524824075605	2.0	2.0	2.0	-0.75	1.625	-0.5	1.0	1.6666666	1.5909091	0.5	1.5833334	2.0	1.1111112	1.0	1.7727273	2.0	1.4	0.7777778	0.75	0.8	0.6666667	2.0	1.4137931	2.0	0.4375	1.1	0.6	1.5	2.0	0.78571427	1.4	2.0	0.5	1.3703704	1.75	0.6666667	1.3333334	2.0	2.0	1.6363636	1.5714285	-0.9285714	1.5882353	1.2666667	1.4	2.0	2.0	2.0	1.75	0.6666667	1.9142857	1.5	0.8	1.6666666	0.9166667	1.0	0.8333333	0.8181818	1.0	1.6111112	1.6	0.2	1.3333334	1.1666666	0.5	1.0833334	1.6111112	1.75	1.2	2.0	2.0	-0.5	1.0625	0.85714287	1.25	2.0	1.3	0.0	0.5	0.13636364	0.16666667	1.0416666	1.5	1.5	0.75	2.0	2.0	2.0	1.0	1.8518518	1.8333334	2.0	2.0	0.78571427	1.516129	2.0	1.0	1.6666666	1.7272727	0.64285713	1.2	1.6	1.875	1.0909091	1.3461539	1.75	0.6666667	1.6190476	1.8	1.3125	1.2	1.75	2.0	1.25	1.0	1.6666666	2.0	2.0	1.3333334	-0.45454547	1.6666666	1.5714285	2.0	1.1666666	0.5	1.75	2.0	0.0	1.6	2.0	2.0	2.0	2.0	2.0	2.0	1.3125	0.0	0.71428573
