Perturbation	Response excess over subset
[PD_09]-[PD_18]	-8.924502418155011E-4
[PD_09]-[PD_19]	-8.948338501535424E-5
[PD_09]-[PD_20]	-0.03585539923773862
[PD_09]-[PD_21]	-0.03585539923773862
[PD_10]-[PD_11]	0.0
[PD_10]-[PD_12]	-0.11581787109374997
[PD_10]-[PD_13]	-0.9999999872843425
[PD_10]-[PD_14]	-0.007063496907552036
[PD_10]-[PD_15]	-0.47460316975911454
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	-0.002666625976562531
[PD_10]-[PD_18]	-0.0337302652994792
[PD_10]-[PD_19]	-0.002398044942951927
[PD_10]-[PD_20]	-0.46181302600436736
[PD_10]-[PD_21]	-0.46181302600436736
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	-0.002474608972127701
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	-0.19553890364998971
[PD_11]-[PD_21]	-0.19553890364998971
[PD_12]-[PD_13]	-0.08449045817057288
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.10361073811848942
[PD_12]-[PD_16]	-0.08693448145917598
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	0.0
[PD_12]-[PD_19]	-0.01530057984862121
[PD_12]-[PD_20]	-0.21566179063585067
[PD_12]-[PD_21]	-0.21566179063585067
[PD_13]-[PD_14]	-0.004222208658854143
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.0962607978574381
[PD_13]-[PD_17]	-0.0047406005859375044
[PD_13]-[PD_18]	-0.02340738932291664
[PD_13]-[PD_19]	-0.01017605202947014
[PD_13]-[PD_20]	-0.40294107013278535
[PD_13]-[PD_21]	-0.40294107013278535
[PD_14]-[PD_15]	-0.009333496093749893
[PD_14]-[PD_16]	-0.00711089872673854
[PD_14]-[PD_17]	-0.0025478108723957504
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	-0.0032209174066997193
[PD_14]-[PD_20]	-0.009703212314181808
[PD_14]-[PD_21]	-0.009703212314181808
[PD_15]-[PD_16]	-0.4725870324061221
[PD_15]-[PD_17]	-0.009476216634114465
[PD_15]-[PD_18]	-0.0293651326497395
[PD_15]-[PD_19]	-0.030364397446886127
[PD_15]-[PD_20]	-0.3464822769165039
[PD_15]-[PD_21]	-0.3464822769165039
[PD_16]-[PD_17]	0.0
[PD_16]-[PD_18]	-0.03104559659691198
[PD_16]-[PD_19]	-0.002629445978621427
[PD_16]-[PD_20]	-0.3846996774791289
[PD_16]-[PD_21]	-0.3846996774791289
[PD_17]-[PD_18]	-0.014047648111979338
[PD_17]-[PD_19]	-0.007131273008936789
[PD_17]-[PD_20]	-0.049317042032877456
[PD_17]-[PD_21]	-0.049317042032877456
[PD_18]-[PD_19]	-0.004779714314486094
[PD_18]-[PD_20]	-0.07505279117160368
[PD_18]-[PD_21]	-0.07505279117160368
[PD_19]-[PD_20]	-0.02044772199986955
[PD_19]-[PD_21]	-0.02044772199986955
[PD_20]-[PD_21]	1.0596381305738589E-7
