Perturbation	Response excess over subset
[PD_01]-[PD_03]	0.185
[PD_07]-[PD_08]	-0.1463946101380149
[PD_01]-[PD_07]	0.014125007057189887
[PD_05]-[PD_12]	0.0
[PD_03]-[PD_06]	0.125
[PD_07]-[PD_10]	-0.030833320617675852
[PD_03]-[PD_07]	0.05208333969116208
[PD_07]-[PD_12]	-0.030833320617675852
[PD_03]-[PD_05]	0.0675
[PD_01]-[PD_08]	0.003930354690551696
[PD_06]-[PD_07]	-0.001874990463256787
[PD_03]-[PD_09]	0.36298402786254885
[PD_03]-[PD_08]	0.36298402786254885
[PD_05]-[PD_07]	0.09010417766571044
[PD_01]-[PD_02]	0.0
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	-0.02805381774902338
[PD_06]-[PD_08]	0.001244421005249019
[PD_05]-[PD_08]	-0.4242481576919556
[PD_08]-[PD_11]	0.03978318597712638
