Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	2.3094845160165356e-05
PD_02_PD_05	-0.0016805619413153838
PD_02_PD_07	-0.0013119761086038961
PD_02_PD_12	-0.0010210346404236903
PD_02_PD_15	0.11271865917521312
PD_03_PD_15	0.1914116596058768
PD_04_PD_12	0.002636583765333378
PD_04_PD_14	2.3094845160165356e-05
PD_04_PD_15	0.001339098471419442
PD_06_PD_14	1.9606538614880265e-13
PD_07_PD_09	-0.0043110622914775965
PD_07_PD_10	-0.08577282737217695
PD_07_PD_11	0.0010000858660883516
PD_07_PD_12	-0.01099833660455507
PD_07_PD_13	-0.0036986878793831
PD_07_PD_15	0.0016421170644516092
PD_07_PD_16	-0.21023296137014202
PD_07_PD_17	-6.217276057318699e-07
PD_07_PD_20	-0.0003480965928720492
PD_08_PD_14	-9.53875513021174e-08
PD_10_PD_12	0.003911065423960802
PD_10_PD_15	-0.6629316075140856
PD_10_PD_19	-0.04911959461922433
PD_11_PD_12	0.0010658089294466322
PD_11_PD_15	0.08788497343032586
PD_12_PD_14	-3.518463609908373e-05
PD_12_PD_15	-0.004097239825206045
PD_12_PD_17	-8.263089358306885e-07
PD_12_PD_19	-0.009459854680687552
PD_12_PD_20	-0.0003662965178877764
PD_15_PD_17	0.005106743590509222
PD_15_PD_18	0.1681584878553013
PD_15_PD_20	1.929457926763689e-09
