Perturbation	Response excess over subset
[PD_09]-[PD_20]	-0.5782729481893872
[PD_09]-[PD_21]	-0.5782729481893872
[PD_10]-[PD_11]	0.0
[PD_10]-[PD_12]	-0.0611111450195313
[PD_10]-[PD_13]	-0.9966666793823242
[PD_10]-[PD_14]	0.0
[PD_10]-[PD_15]	-0.6152698262532552
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	-0.011111043294270817
[PD_10]-[PD_18]	-0.013333333333333308
[PD_10]-[PD_19]	-0.0482758620689655
[PD_10]-[PD_20]	-0.536381721496582
[PD_10]-[PD_21]	-0.536381721496582
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	-0.006282051282051171
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	0.0
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	-0.13912346802005326
[PD_11]-[PD_21]	-0.13912346802005326
[PD_12]-[PD_13]	-0.03355555216471351
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.04124603271484384
[PD_12]-[PD_16]	-0.03999999682108561
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	0.0
[PD_12]-[PD_19]	-0.043601740694594104
[PD_12]-[PD_20]	-0.1794091330634222
[PD_12]-[PD_21]	-0.1794091330634222
[PD_13]-[PD_14]	0.0
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.1119047037760417
[PD_13]-[PD_17]	-0.0122222900390625
[PD_13]-[PD_18]	-0.014666748046874956
[PD_13]-[PD_19]	-0.016609760152882513
[PD_13]-[PD_20]	-0.43744469536675346
[PD_13]-[PD_21]	-0.43744469536675346
[PD_14]-[PD_15]	0.0
[PD_14]-[PD_16]	0.0
[PD_14]-[PD_17]	-0.0033333333333334103
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	-0.0034482758620688614
[PD_14]-[PD_20]	-0.00541485680474163
[PD_14]-[PD_21]	-0.00541485680474163
[PD_15]-[PD_16]	-0.6159365336100261
[PD_15]-[PD_17]	-0.01666656494140617
[PD_15]-[PD_18]	-0.015619099934895742
[PD_15]-[PD_19]	-0.021577495706492478
[PD_15]-[PD_20]	-0.45008669959174263
[PD_15]-[PD_21]	-0.45008669959174263
[PD_16]-[PD_17]	-0.006666666666666667
[PD_16]-[PD_18]	0.0
[PD_16]-[PD_19]	-0.041379310344827586
[PD_16]-[PD_20]	-0.45867957009209526
[PD_16]-[PD_21]	-0.45867957009209526
[PD_17]-[PD_18]	-0.012222086588541625
[PD_17]-[PD_19]	-0.011494393184267038
[PD_17]-[PD_20]	-0.017549938625759598
[PD_17]-[PD_21]	-0.017549938625759598
[PD_18]-[PD_19]	-0.01724137931034475
[PD_18]-[PD_20]	-0.07389630211724163
[PD_18]-[PD_21]	-0.07389630211724163
[PD_19]-[PD_20]	-0.012170499106154864
[PD_19]-[PD_21]	-0.012170499106154864
[PD_20]-[PD_21]	0.0
