Perturbation	Ensemble average response
[PD_01]	1.8296296296296297
[PD_02]	1.1636512534132282
[PD_03]	1.1220843914857845
[PD_04]	1.9246110026041667
[PD_05]	1.4338616943359375
[PD_06]	1.232732161734868
[PD_07]	1.0517287428361657
[PD_08]	1.5135555101477582
[PD_09]	2.0
[PD_10]	1.0
[PD_11]	2.0
[PD_12]	1.9355556233723958
[PD_13]	0.884984130859375
[PD_14]	1.9966666666666666
[PD_15]	1.3813967895507813
[PD_16]	0.0
[PD_17]	1.9888887532552084
[PD_18]	1.9833333333333334
[PD_19]	1.9517241379310344
[PD_20]	1.3025586869981554
[PD_21]	1.3025586869981554
[PD_01]-[PD_02]	1.1636512534132282
[PD_01]-[PD_03]	1.1220843914857845
[PD_01]-[PD_04]	1.7273456714771411
[PD_01]-[PD_05]	1.1880889468722873
[PD_01]-[PD_06]	1.232732161734868
[PD_01]-[PD_07]	0.8775404778079711
[PD_01]-[PD_08]	1.1636512534132282
[PD_01]-[PD_09]	1.5725806451612903
[PD_01]-[PD_10]	0.8518518518518519
[PD_01]-[PD_11]	2.0
[PD_01]-[PD_12]	1.7480676623358242
[PD_01]-[PD_13]	0.7191181889286747
[PD_01]-[PD_14]	1.8222222222222222
[PD_01]-[PD_15]	1.189206271701389
[PD_01]-[PD_16]	-0.07971014492753623
[PD_01]-[PD_17]	1.821728402596933
[PD_01]-[PD_18]	1.8007246376811594
[PD_01]-[PD_19]	1.860655737704918
[PD_01]-[PD_20]	1.078570600868999
[PD_01]-[PD_21]	1.078570600868999
[PD_02]-[PD_03]	1.088922874214723
[PD_02]-[PD_04]	1.0971811535288987
[PD_02]-[PD_05]	0.3912656911214193
[PD_02]-[PD_06]	1.232732161734868
[PD_02]-[PD_07]	-0.11119600931803385
[PD_02]-[PD_08]	1.1636512534132282
[PD_02]-[PD_09]	1.1636512534132282
[PD_02]-[PD_10]	0.37067968868514867
[PD_02]-[PD_11]	0.6968750158945719
[PD_02]-[PD_12]	0.9527412270599941
[PD_02]-[PD_13]	0.18117197277476488
[PD_02]-[PD_14]	1.1748432789034056
[PD_02]-[PD_15]	0.5982084552061211
[PD_02]-[PD_16]	-0.43804147108545843
[PD_02]-[PD_17]	1.1724932772441976
[PD_02]-[PD_18]	1.2187155957491893
[PD_02]-[PD_19]	1.1120009855790571
[PD_02]-[PD_20]	0.24598403930664062
[PD_02]-[PD_21]	0.24598403930664062
[PD_03]-[PD_04]	1.018341143106677
[PD_03]-[PD_05]	0.34967676798502606
[PD_03]-[PD_06]	1.1591554622060245
[PD_03]-[PD_07]	-0.1604514185587565
[PD_03]-[PD_08]	1.088922874214723
[PD_03]-[PD_09]	1.1220843914857845
[PD_03]-[PD_10]	0.34532653179365336
[PD_03]-[PD_11]	0.5396825245448521
[PD_03]-[PD_12]	0.8758223724365234
[PD_03]-[PD_13]	0.08054735242705985
[PD_03]-[PD_14]	1.1299023185808634
[PD_03]-[PD_15]	0.4864383972797197
[PD_03]-[PD_16]	-0.44518508911132815
[PD_03]-[PD_17]	1.1129166907870893
[PD_03]-[PD_18]	1.1615052032470703
[PD_03]-[PD_19]	1.0590513275890816
[PD_03]-[PD_20]	0.21198268890380859
[PD_03]-[PD_21]	0.21198268890380859
[PD_04]-[PD_05]	1.3917824300130208
[PD_04]-[PD_06]	1.159789520559959
[PD_04]-[PD_07]	1.027751504939838
[PD_04]-[PD_08]	1.4627170728600543
[PD_04]-[PD_09]	1.875450340477196
[PD_04]-[PD_10]	0.935111083984375
[PD_04]-[PD_11]	1.9575321490948017
[PD_04]-[PD_12]	1.8609999593098958
[PD_04]-[PD_13]	0.8766507975260417
[PD_04]-[PD_14]	1.9221110026041666
[PD_04]-[PD_15]	1.3215951538085937
[PD_04]-[PD_16]	-0.06622222264607748
[PD_04]-[PD_17]	1.908388875325521
[PD_04]-[PD_18]	1.9087776692708334
[PD_04]-[PD_19]	1.8978734509698276
[PD_04]-[PD_20]	1.2848310470581055
[PD_04]-[PD_21]	1.2848310470581055
[PD_05]-[PD_06]	0.5068273864336462
[PD_05]-[PD_07]	1.051728854214188
[PD_05]-[PD_08]	0.6793260192871093
[PD_05]-[PD_09]	0.9067099619719942
[PD_05]-[PD_10]	0.5747971598307292
[PD_05]-[PD_11]	1.163435218978102
[PD_05]-[PD_12]	1.2658542887369792
[PD_05]-[PD_13]	0.5047562662760416
[PD_05]-[PD_14]	1.4341011555989582
[PD_05]-[PD_15]	0.9468010457356771
[PD_05]-[PD_16]	-0.3563886260986328
[PD_05]-[PD_17]	1.410474853515625
[PD_05]-[PD_18]	1.3962730916341146
[PD_05]-[PD_19]	1.42283279831345
[PD_05]-[PD_20]	1.3025586869981554
[PD_05]-[PD_21]	1.3025586869981554
[PD_06]-[PD_07]	0.035634386459452994
[PD_06]-[PD_08]	1.232732161734868
[PD_06]-[PD_09]	1.232732161734868
[PD_06]-[PD_10]	0.46521036833235363
[PD_06]-[PD_11]	0.8177083333333334
[PD_06]-[PD_12]	1.0693844489331514
[PD_06]-[PD_13]	0.19398981853596214
[PD_06]-[PD_14]	1.2324086161493097
[PD_06]-[PD_15]	0.6588071804602169
[PD_06]-[PD_16]	-0.3743486224480395
[PD_06]-[PD_17]	1.2998843887477245
[PD_06]-[PD_18]	1.281176872973172
[PD_06]-[PD_19]	1.197591868313876
[PD_06]-[PD_20]	0.36907085956343066
[PD_06]-[PD_21]	0.36907085956343066
[PD_07]-[PD_08]	0.10936192830403646
[PD_07]-[PD_09]	0.1846480418726341
[PD_07]-[PD_10]	0.3998923754169993
[PD_07]-[PD_11]	1.0517287428361657
[PD_07]-[PD_12]	0.8329733966910926
[PD_07]-[PD_13]	0.19797134399414062
[PD_07]-[PD_14]	1.0727635961379447
[PD_07]-[PD_15]	0.5969596361591868
[PD_07]-[PD_16]	-0.508923718529026
[PD_07]-[PD_17]	1.0517287428361657
[PD_07]-[PD_18]	1.0272958574503879
[PD_07]-[PD_19]	1.0517287428361657
[PD_07]-[PD_20]	1.0517287428361657
[PD_07]-[PD_21]	1.0517287428361657
[PD_08]-[PD_09]	1.4832599567917157
[PD_08]-[PD_10]	0.6534492824388587
[PD_08]-[PD_11]	1.0317460317460319
[PD_08]-[PD_12]	1.355063131581182
[PD_08]-[PD_13]	0.5513975060504416
[PD_08]-[PD_14]	1.5273960279381793
[PD_08]-[PD_15]	0.9794099227241848
[PD_08]-[PD_16]	-0.2803058458411175
[PD_08]-[PD_17]	1.5149529498556387
[PD_08]-[PD_18]	1.5624684209408968
[PD_08]-[PD_19]	1.4459897128018466
[PD_08]-[PD_20]	0.5666335042317708
[PD_08]-[PD_21]	0.5666335042317708
[PD_09]-[PD_10]	1.0
[PD_09]-[PD_11]	2.0
[PD_09]-[PD_12]	1.8614719935825892
[PD_09]-[PD_13]	0.9168597040949641
[PD_09]-[PD_14]	2.0
[PD_09]-[PD_15]	1.3842020808039486
[PD_09]-[PD_16]	0.0
[PD_09]-[PD_17]	1.9774774087441933
[PD_09]-[PD_18]	1.974025974025974
[PD_09]-[PD_19]	1.9179104477611941
[PD_09]-[PD_20]	0.7242857388087681
[PD_09]-[PD_21]	0.7242857388087681
[PD_10]-[PD_11]	1.0
[PD_10]-[PD_12]	0.9388888549804687
[PD_10]-[PD_13]	-0.11168254852294922
[PD_10]-[PD_14]	1.0
[PD_10]-[PD_15]	0.3847301737467448
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	0.9888889567057292
[PD_10]-[PD_18]	0.9866666666666667
[PD_10]-[PD_19]	0.9517241379310345
[PD_10]-[PD_20]	0.46361827850341797
[PD_10]-[PD_21]	0.46361827850341797
[PD_11]-[PD_12]	1.9903846153846154
[PD_11]-[PD_13]	0.9125000146719126
[PD_11]-[PD_14]	1.9903846153846154
[PD_11]-[PD_15]	1.5157052553617036
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	2.0
[PD_11]-[PD_18]	1.9903846153846154
[PD_11]-[PD_19]	2.0
[PD_11]-[PD_20]	1.163435218978102
[PD_11]-[PD_21]	1.163435218978102
[PD_12]-[PD_13]	0.8514285786946615
[PD_12]-[PD_14]	1.9355556233723958
[PD_12]-[PD_15]	1.3401507568359374
[PD_12]-[PD_16]	-0.03999999682108561
[PD_12]-[PD_17]	1.9688887532552084
[PD_12]-[PD_18]	1.9355556233723958
[PD_12]-[PD_19]	1.8919538826778017
[PD_12]-[PD_20]	1.1231495539347331
[PD_12]-[PD_21]	1.1231495539347331
[PD_13]-[PD_14]	0.8875396728515625
[PD_13]-[PD_15]	0.884984130859375
[PD_13]-[PD_16]	-1.1119047037760417
[PD_13]-[PD_17]	0.8727618408203125
[PD_13]-[PD_18]	0.8703173828125
[PD_13]-[PD_19]	0.8683743707064925
[PD_13]-[PD_20]	0.44753943549262154
[PD_13]-[PD_21]	0.44753943549262154
[PD_14]-[PD_15]	1.3824998982747396
[PD_14]-[PD_16]	0.0
[PD_14]-[PD_17]	1.985555419921875
[PD_14]-[PD_18]	1.9833333333333334
[PD_14]-[PD_19]	1.9482758620689655
[PD_14]-[PD_20]	1.2971438301934137
[PD_14]-[PD_21]	1.2971438301934137
[PD_15]-[PD_16]	-0.6159365336100261
[PD_15]-[PD_17]	1.364730224609375
[PD_15]-[PD_18]	1.3657776896158855
[PD_15]-[PD_19]	1.3598192938442888
[PD_15]-[PD_20]	0.8524719874064127
[PD_15]-[PD_21]	0.8524719874064127
[PD_16]-[PD_17]	-0.006666666666666667
[PD_16]-[PD_18]	0.0
[PD_16]-[PD_19]	-0.041379310344827586
[PD_16]-[PD_20]	-0.45867957009209526
[PD_16]-[PD_21]	-0.45867957009209526
[PD_17]-[PD_18]	1.9711112467447918
[PD_17]-[PD_19]	1.9402297447467673
[PD_17]-[PD_20]	1.2850087483723958
[PD_17]-[PD_21]	1.2850087483723958
[PD_18]-[PD_19]	1.9344827586206896
[PD_18]-[PD_20]	1.2286623848809137
[PD_18]-[PD_21]	1.2286623848809137
[PD_19]-[PD_20]	1.2903881878920005
[PD_19]-[PD_21]	1.2903881878920005
[PD_20]-[PD_21]	1.3025586869981554
