Perturbation	Synergies	Non-synergies
[PD_01]-[PD_03]	0	42
[PD_07]-[PD_08]	7	43
[PD_01]-[PD_07]	8	42
[PD_05]-[PD_12]	0	50
[PD_03]-[PD_06]	0	42
[PD_07]-[PD_10]	6	44
[PD_03]-[PD_07]	0	42
[PD_07]-[PD_12]	44	6
[PD_03]-[PD_05]	42	0
[PD_01]-[PD_08]	1	49
[PD_06]-[PD_07]	3	47
[PD_03]-[PD_09]	0	42
[PD_03]-[PD_08]	0	42
[PD_05]-[PD_07]	0	50
[PD_01]-[PD_02]	0	50
[PD_03]-[PD_10]	0	7
[PD_08]-[PD_10]	7	43
[PD_06]-[PD_08]	6	44
[PD_05]-[PD_08]	50	0
[PD_08]-[PD_11]	0	50
