Perturbation	Response excess over subset
[PD_01]-[PD_03]	0.011166661580403692
[PD_07]-[PD_08]	-0.0045906286041487165
[PD_01]-[PD_07]	-0.005491655652000937
[PD_05]-[PD_12]	0.07973395445226639
[PD_03]-[PD_06]	0.0
[PD_07]-[PD_10]	-0.01692859649658207
[PD_03]-[PD_07]	0.020571403503417907
[PD_07]-[PD_12]	-0.14506018146761346
[PD_03]-[PD_05]	-0.4384484127589634
[PD_01]-[PD_08]	0.008089192330883788
[PD_06]-[PD_07]	2.1428108215326702E-4
[PD_03]-[PD_09]	-0.012834625244140585
[PD_03]-[PD_08]	-0.01220962524414071
[PD_05]-[PD_07]	0.014954204995693665
[PD_01]-[PD_02]	0.005333328247070335
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	-0.005529022216796964
[PD_06]-[PD_08]	-8.593940734863414E-4
[PD_05]-[PD_08]	-0.30729722025945083
[PD_08]-[PD_11]	0.005756876480206841
