Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	26	117
[PD_02]-[PD_07]	1	149
[PD_02]-[PD_08]	12	138
[PD_01]-[PD_04]	11	19
[PD_02]-[PD_06]	1	149
[PD_02]-[PD_05]	0	150
[PD_01]-[PD_03]	4	121
[PD_03]-[PD_10]	16	127
[PD_03]-[PD_09]	26	117
[PD_03]-[PD_04]	9	23
[PD_03]-[PD_11]	47	87
