Perturbation	Ensemble average response
[PD_01]	1.4358668212890624
[PD_02]	1.9358730061848959
[PD_03]	1.8167506931545017
[PD_04]	2.0
[PD_05]	1.9938889567057292
[PD_06]	1.666492716471354
[PD_07]	1.955
[PD_08]	0.8816666666666667
[PD_09]	0.8244442749023437
[PD_10]	1.348008524576823
[PD_11]	1.0835114607574245
[PD_03]-[PD_08]	0.7437780953787424
[PD_02]-[PD_07]	1.9113175455729168
[PD_02]-[PD_08]	0.8186508178710937
[PD_01]-[PD_04]	0.5557143317328559
[PD_02]-[PD_06]	1.6675641886393229
[PD_02]-[PD_05]	1.9358730061848959
[PD_01]-[PD_03]	1.39986669921875
[PD_03]-[PD_10]	1.225124225749836
[PD_03]-[PD_09]	0.6962883155662697
[PD_03]-[PD_04]	1.2150195139758992
[PD_03]-[PD_11]	0.8095350138346354
