Perturbation	Ensemble average response
[PD_01]	0.8520777196059992
[PD_02]	1.9562699381510418
[PD_03]	1.7008231026785714
[PD_04]	2.0
[PD_05]	1.9896030680338541
[PD_06]	1.8611995442708333
[PD_07]	1.9973333740234376
[PD_08]	0.8463087145914168
[PD_09]	0.9017143758138021
[PD_10]	1.5253969319661458
[PD_11]	1.3728449079725478
[PD_03]-[PD_08]	0.649444527821998
[PD_02]-[PD_07]	1.9422222900390624
[PD_02]-[PD_08]	0.8162698364257812
[PD_01]-[PD_04]	0.22586996738727277
[PD_02]-[PD_06]	1.867749226888021
[PD_02]-[PD_05]	1.9579364013671876
[PD_01]-[PD_03]	0.8496086214795525
[PD_03]-[PD_10]	1.2074455209329826
[PD_03]-[PD_09]	0.6931166875930059
[PD_03]-[PD_04]	1.5579519271850586
[PD_03]-[PD_11]	0.9761662801106771
