Perturbation	Response excess over subset
[PD_01]-[PD_03]	0.185
[PD_07]-[PD_08]	-0.1463946125283314
[PD_01]-[PD_07]	0.01412498779296878
[PD_05]-[PD_12]	0.0
[PD_03]-[PD_06]	0.125
[PD_07]-[PD_10]	-0.030833358764648433
[PD_03]-[PD_07]	0.05208332061767579
[PD_07]-[PD_12]	-0.030833358764648433
[PD_03]-[PD_05]	0.0675
[PD_01]-[PD_08]	0.003930369186401328
[PD_06]-[PD_07]	-0.001875019073486306
[PD_03]-[PD_09]	0.36298404693603514
[PD_03]-[PD_08]	0.36298404693603514
[PD_05]-[PD_07]	0.09010414466857908
[PD_01]-[PD_02]	0.0
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	-0.028053703308105526
[PD_06]-[PD_08]	0.001244411468505735
[PD_05]-[PD_08]	-0.42424812469482426
[PD_08]-[PD_11]	0.03978318439380091
