Perturbation	Average	SD	Data
[PD_01]	1.8258206916577888	0.45977838248931385	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.5	0.0	2.0	2.0	1.2	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.625	2.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	0.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6	1.0	2.0	2.0	2.0	2.0	1.3333334	2.0	2.0	2.0
[PD_02]	1.5873857355442176	0.684722495636636	2.0	2.0	1.0	1.3333334	2.0	2.0	2.0	1.5	0.0	2.0	2.0	2.0	1.6	1.0	1.6	2.0	2.0	2.0	2.0	2.0	0.4	2.0	2.0	2.0	1.5	2.0	2.0	1.3333334	2.0	2.0	2.0	-0.2	2.0	2.0	2.0	2.0	1.5	-0.33333334	2.0	2.0	-0.6666667	2.0	2.0	2.0	0.5	0.0	2.0	1.5	0.6666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.375	1.3636364	0.6	2.0	2.0	2.0	2.0	1.25	2.0	2.0	1.25	0.7692308	2.0	-0.25	2.0	2.0	2.0	0.5	2.0	2.0	2.0	0.0	1.0	2.0	0.5	0.33333334	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.375	2.0	1.25	2.0	1.0	2.0	2.0	2.0	1.5	2.0	1.3333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	-0.5	2.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	0.6	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6	1.0	2.0	1.25	0.84615386	2.0	1.3333334	2.0	2.0	1.3333334	2.0
[PD_03]	1.5652768920068028	0.7115138478190487	2.0	2.0	1.0	1.3333334	2.0	2.0	1.5	2.0	0.0	2.0	2.0	1.6	2.0	1.6	1.0	2.0	2.0	2.0	2.0	2.0	0.4	2.0	2.0	2.0	1.0	2.0	2.0	1.3333334	2.0	2.0	2.0	-0.2	2.0	2.0	2.0	2.0	1.5	-0.33333334	2.0	2.0	2.0	-0.6666667	2.0	2.0	0.5	0.0	2.0	1.5	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.375	1.3636364	2.0	0.6	2.0	2.0	2.0	2.0	1.25	2.0	0.5	0.7692308	2.0	-0.25	2.0	2.0	2.0	0.5	2.0	2.0	2.0	0.0	1.0	2.0	0.5	0.33333334	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	0.375	2.0	1.25	2.0	1.0	2.0	2.0	2.0	1.5	2.0	2.0	1.3333334	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	-0.5	2.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	0.6	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6	1.0	2.0	1.25	0.84615386	2.0	0.0	2.0	2.0	1.3333334	2.0
[PD_04]	1.9822222900390625	0.10602060281514489	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_05]	1.5134480794270833	0.5934607385339647	2.0	1.75	-0.4	1.5714285	2.0	2.0	1.2	1.3571428	2.0	2.0	2.0	1.7647059	2.0	0.6	2.0	2.0	1.1428572	1.8	2.0	1.6	0.8947368	2.0	1.7142857	1.3684211	2.0	-0.29166666	1.4	1.2727273	2.0	0.7777778	1.25	1.3333334	2.0	1.8333334	0.44	1.6666666	1.9375	2.0	2.0	2.0	2.0	2.0	1.1666666	1.6666666	1.0	-0.22222222	2.0	0.6	2.0	1.2380953	2.0	0.8636364	1.875	1.0833334	1.5625	2.0	0.33333334	1.2222222	2.0	2.0	2.0	2.0	2.0	0.77272725	1.0	1.5	1.0	2.0	2.0	2.0	1.5294118	2.0	2.0	1.0	1.625	0.0	1.2	2.0	1.125	1.9333333	2.0	0.8888889	1.6666666	1.4411764	0.5	2.0	2.0	2.0	1.6842105	1.4	0.8181818	0.0	2.0	1.625	1.7142857	2.0	2.0	1.8478261	1.5	2.0	1.1666666	2.0	2.0	1.5	2.0	2.0	1.5862069	0.75	2.0	2.0	2.0	0.16666667	0.6551724	1.2	2.0	0.71428573	1.8	2.0	0.75	2.0	1.3888888	1.2631578	2.0	2.0	0.125	1.0	2.0	2.0	1.2857143	1.0	1.0	0.75	1.5	2.0	1.4285715	2.0	1.5	1.5	0.6363636	2.0	0.0	1.4285715	2.0	2.0	1.4444444	1.3333334	2.0	2.0	2.0	2.0
[PD_06]	1.6401361997435693	0.6835664906305342	2.0	2.0	2.0	1.5	2.0	2.0	2.0	1.5	0.0	2.0	2.0	1.75	2.0	2.0	1.0	2.0	2.0	2.0	2.0	0.33333334	2.0	2.0	2.0	2.0	1.5	2.0	2.0	1.3333334	2.0	2.0	2.0	-0.16666667	2.0	2.0	2.0	2.0	1.5	-0.33333334	2.0	2.0	-1.0	2.0	2.0	2.0	0.5	0.0	2.0	1.5	0.6666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.25	2.0	1.75	2.0	0.5	2.0	2.0	2.0	2.0	2.0	1.25	2.0	1.5	2.0	-0.25	2.0	2.0	2.0	0.5	2.0	2.0	0.0	2.0	1.0	2.0	2.0	0.5	0.33333334	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.6666666	2.0	1.5	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	-0.33333334	2.0	2.0	0.0	1.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.25	2.0	2.0	2.0	2.0	2.0	1.5	2.0
[PD_07]	0.7205283425071023	0.9959395739568285	1.5	-1.2	1.0	2.0	0.33333334	0.6666667	1.5555556	-0.33333334	0.0	1.3333334	1.6666666	0.09090909	0.90909094	1.3333334	-0.4375	0.2857143	1.0	-0.2	0.0	0.5	-0.375	1.4545455	1.875	-0.5	1.0	-1.0	-1.3333334	2.0	-0.33333334	0.7692308	0.33333334	1.75	0.75	1.125	2.0	-0.2	0.6	2.0	2.0	-1.0	0.071428575	1.0	-0.6666667	2.0	1.1111112	2.0	0.2	0.9444444	-1.2	0.6666667	2.0	0.25	1.8571428	2.0	0.0	0.9444444	-1.0	2.0	0.14285715	1.4545455	0.0	-0.45714286	1.25	1.3333334	1.5	1.0	0.75	1.0	2.0	1.0769231	-0.5	2.0	-0.75	0.2857143	0.6666667	0.3043478	1.6666666	0.0	1.2	0.72727275	-1.75	0.0	2.0	1.0	0.5	0.5	-0.5	1.5	2.0	2.0	0.5	0.5	-0.33333334	-1.3333334	2.0	1.0	2.0	2.0	2.0
[PD_08]	1.8571879069010417	0.35395196548961433	2.0	2.0	2.0	2.0	1.3333334	2.0	2.0	2.0	1.5	0.0	2.0	2.0	2.0	1.5	2.0	1.6	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3333334	2.0	2.0	2.0	1.3333334	2.0	2.0	2.0	2.0	2.0	1.75	2.0	0.8888889	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.2	1.6315789	2.0	2.0	2.0	2.0	2.0	2.0	1.2380953	1.3571428	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	0.2	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	1.0625	2.0	1.25	2.0	2.0	2.0	2.0	2.0	1.8333334	2.0	1.3333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	1.75	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.5	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.25	1.4	2.0	2.0	2.0	2.0	1.3333334	2.0
[PD_09]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_10]	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
[PD_11]	0.0	0.0
