Perturbation	Average	SD	Data
[PD_01]	1.7208897123400797	0.5396517556095589	2.0	1.0	2.0	2.0	2.0	1.3333334	2.0	1.0	2.0	0.1	2.0	0.8333333	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.6363636	2.0	2.0	2.0	1.6	2.0	2.0	2.0	2.0	0.33333334	2.0	1.0	2.0	0.75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.1	1.0	2.0	1.0	2.0	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.1428572	2.0	2.0	1.2	2.0	2.0	2.0	1.25	1.0	1.3333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	2.0	1.6	0.5	0.5	2.0	2.0	2.0	2.0	2.0	0.75	2.0	1.0	2.0	0.5	2.0	2.0	2.0	2.0	0.6666667	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	0.16666667	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.2	2.0	2.0	2.0	2.0
[PD_02]	1.97577392578125	0.132933489430759	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5625	2.0	2.0	2.0	2.0	2.0	2.0	1.4285715	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.625	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_03]	1.8802012125651042	0.3427926721756691	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.64285713	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	1.6	2.0	2.0	2.0	1.6666666	2.0	2.0	0.33333334	1.8333334	2.0	2.0	0.75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8	2.0	1.6666666	2.0	2.0	1.8	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.9	2.0	2.0	1.75	2.0	2.0	2.0	1.75	2.0	2.0	1.1428572	2.0	2.0	1.2	2.0	1.8	2.0	2.0	1.2	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4	2.0	2.0	2.0	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.41666666	2.0	0.16666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4444444	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_04]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_05]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_06]	1.7319657389322918	0.4894458410617722	1.375	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.25	1.0	1.6	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	-0.4	1.5	2.0	2.0	1.1875	1.0	1.0	2.0	2.0	2.0	2.0	1.4285715	2.0	2.0	2.0	2.0	2.0	0.6	2.0	2.0	2.0	2.0	1.6666666	1.2	0.6	1.5	0.0	2.0	2.0	1.75	1.0	1.0	2.0	2.0	1.4	0.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.6315789	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	1.5	1.1111112	1.0	1.75	2.0	0.4	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.375	2.0	2.0	2.0	0.8333333	2.0	2.0	1.0	1.5	2.0	2.0	2.0	1.6	1.25	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.5	2.0	1.2	2.0	1.625	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6111112
[PD_07]	1.9792222086588542	0.0983066330018923	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	1.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_08]	0.9033333333333333	0.28199116237916966	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0
[PD_09]	0.8105290222167969	0.5114704426713785	1.0	1.0	0.0	1.0	1.0	0.5	1.0	1.0	1.0	0.375	0.5	0.5	1.5	0.0	1.0	0.0	1.0	0.5	1.0	1.0	1.0	2.0	1.2222222	0.375	1.0	1.0	0.5	1.0	1.0	2.0	1.0	0.0	1.0	1.0	0.5	2.0	1.0	1.0	0.0	0.0	1.5	0.0	1.0	1.0	1.0	0.6666667	1.0	0.5	0.5	2.0	1.0	0.6666667	1.0	1.0	0.0	0.5	1.0	2.0	1.0	0.0	1.0	1.0	1.0	1.0	1.5	0.5	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.5	1.0	1.0	0.0	2.0	2.0	1.0	0.5	0.0	1.0	0.5	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.5	0.5	1.0	1.0	0.375	1.0	0.5	0.0	0.5714286	1.0	0.0	1.0	0.0	0.5	1.0	1.0	0.5	0.0	1.0	0.5714286	0.6666667	0.5	1.0	1.0	0.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.5714286	0.5	0.375	0.5714286	1.0	0.0	1.0	1.0	2.0	1.0	0.5714286	1.0	2.0	1.0	0.5	1.0	2.0	1.0	1.0	0.0	0.5	0.0
[PD_10]	1.5964788818359374	0.5515845739865927	2.0	1.6666666	1.25	2.0	2.0	1.5	1.0	2.0	2.0	2.0	2.0	1.4	1.0	2.0	2.0	1.5	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.1428572	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3333334	1.0	1.5	2.0	2.0	2.0	2.0	1.5	2.0	1.0	1.0	1.2	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	1.0	0.0	1.0	1.6666666	2.0	1.0	2.0	1.0	2.0	1.0	1.5	2.0	0.0	2.0	2.0	1.2	2.0	1.5	0.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	1.5	1.0	2.0	2.0	1.5	2.0	1.5	2.0	2.0	1.5	2.0	2.0	0.5	2.0	2.0	2.0	1.0	1.25	1.3333334	0.0	2.0	1.2	1.0	1.5	2.0	1.0	2.0	2.0	2.0	1.5	2.0	2.0	0.5714286	2.0	2.0	2.0	1.0	2.0	1.3333334	1.0	1.0	2.0	2.0	2.0	1.5	2.0	1.5	1.5	2.0	2.0	2.0	1.3333334	2.0	0.0	1.0	1.0	2.0	1.0	1.0909091	2.0	2.0	2.0	0.5	1.0	2.0	2.0	2.0	1.5	1.5	0.0
