Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	23	127
[PD_02]-[PD_07]	9	141
[PD_02]-[PD_08]	7	143
[PD_01]-[PD_04]	9	35
[PD_02]-[PD_06]	0	150
[PD_02]-[PD_05]	0	150
[PD_01]-[PD_03]	1	148
[PD_03]-[PD_10]	21	129
[PD_03]-[PD_09]	20	130
[PD_03]-[PD_04]	10	34
[PD_03]-[PD_11]	50	83
