Perturbation	Ensemble average response
[PD_01]	1.7208897123400797
[PD_02]	1.97577392578125
[PD_03]	1.8802012125651042
[PD_04]	2.0
[PD_05]	2.0
[PD_06]	1.7319657389322918
[PD_07]	1.9792222086588542
[PD_08]	0.9033333333333333
[PD_09]	0.8105290222167969
[PD_10]	1.5964788818359374
[PD_11]	1.379708885250235
[PD_03]-[PD_08]	0.8115317789713542
[PD_02]-[PD_07]	1.9419960530598959
[PD_02]-[PD_08]	0.921107177734375
[PD_01]-[PD_04]	1.3542606286835253
[PD_02]-[PD_06]	1.732799072265625
[PD_02]-[PD_05]	1.97577392578125
[PD_01]-[PD_03]	1.7051818642840288
[PD_03]-[PD_10]	1.4524393717447917
[PD_03]-[PD_09]	0.7647050984700521
[PD_03]-[PD_04]	1.6362101236979167
[PD_03]-[PD_11]	1.094296671549479
