Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	0.0
PD_02_PD_05	0.09096445089764771
PD_02_PD_07	0.11920235690265646
PD_02_PD_12	0.003112111032371301
PD_02_PD_15	0.18830199549224813
PD_03_PD_15	0.025562960716337457
PD_04_PD_12	0.0017141525962759419
PD_04_PD_14	0.0
PD_04_PD_15	-0.11221201060521446
PD_06_PD_14	0.0
PD_07_PD_09	0.0001715953958719707
PD_07_PD_10	0.006440346030513244
PD_07_PD_11	0.010875711824066214
PD_07_PD_12	0.004609600573670103
PD_07_PD_13	0.0014700852751088345
PD_07_PD_15	-0.7293166260771804
PD_07_PD_16	-0.8509796117310058
PD_07_PD_17	0.0016729044536915039
PD_07_PD_20	1.9518715877575588e-05
PD_08_PD_14	0.0
PD_10_PD_12	0.004674389698624548
PD_10_PD_15	-0.023561717342262867
PD_10_PD_19	0.003891326694078878
PD_11_PD_12	0.0008726530276668143
PD_11_PD_15	0.027921852826575
PD_12_PD_14	0.0
PD_12_PD_15	-0.00032281967796288225
PD_12_PD_17	0.0008416714159584782
PD_12_PD_19	0.002492293806919288
PD_12_PD_20	-6.81298199567415e-06
PD_15_PD_17	-0.0001180737548029942
PD_15_PD_18	0.09243223465229544
PD_15_PD_20	-0.04347908637827358
