Perturbation	Response excess over subset
[PD_01]-[PD_03]	0.16625
[PD_07]-[PD_08]	-0.019487569805454408
[PD_01]-[PD_07]	0.0031468438148498645
[PD_05]-[PD_12]	3.814697269177714E-8
[PD_03]-[PD_06]	0.125
[PD_07]-[PD_10]	-0.052083396911621116
[PD_03]-[PD_07]	0.038124980926513674
[PD_07]-[PD_12]	-0.052083396911621116
[PD_03]-[PD_05]	0.06416667938232423
[PD_01]-[PD_08]	0.003266490077972417
[PD_06]-[PD_07]	1.0415077209480206E-4
[PD_03]-[PD_09]	0.4479209327697754
[PD_03]-[PD_08]	0.4479209327697754
[PD_05]-[PD_07]	0.06646454814275204
[PD_01]-[PD_02]	0.0
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	-0.015394210815429688
[PD_06]-[PD_08]	-7.950305938719815E-4
[PD_05]-[PD_08]	-0.44235429239506774
[PD_08]-[PD_11]	0.016074838490386822
