Perturbation	Synergies	Non-synergies
[PD_01]-[PD_03]	0	0
[PD_07]-[PD_08]	16	34
[PD_01]-[PD_07]	8	42
[PD_05]-[PD_12]	0	50
[PD_03]-[PD_06]	0	0
[PD_07]-[PD_10]	17	33
[PD_03]-[PD_07]	0	0
[PD_07]-[PD_12]	17	33
[PD_03]-[PD_05]	0	0
[PD_01]-[PD_08]	6	44
[PD_06]-[PD_07]	8	42
[PD_03]-[PD_09]	0	0
[PD_03]-[PD_08]	0	0
[PD_05]-[PD_07]	0	50
[PD_01]-[PD_02]	0	50
[PD_03]-[PD_10]	0	0
[PD_08]-[PD_10]	19	31
[PD_06]-[PD_08]	12	38
[PD_05]-[PD_08]	50	0
[PD_08]-[PD_11]	0	50
