Perturbation	Average	SD	Data
[PD_01]	1.8742841263891945	0.39720874625476144	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8571428	1.8571428	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	1.7142857	2.0	2.0	1.8571428	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	-1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8181819	2.0	2.0	2.0	2.0	2.0	1.1111112	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	2.0	2.0	2.0	0.5	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.3333334	2.0	2.0	2.0	1.6666666	2.0
[PD_02]	1.626208075161638	0.5834702219694544	2.0	1.5384616	2.0	2.0	0.75	1.0	2.0	2.0	1.6666666	2.0	0.85714287	2.0	0.5	1.6666666	2.0	1.6923077	2.0	2.0	2.0	1.0	2.0	2.0	0.5	2.0	1.8461539	2.0	1.2857143	2.0	2.0	1.6666666	1.6666666	2.0	2.0	2.0	1.0	1.25	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	0.0	2.0	-0.4	1.5714285	1.6428572	1.25	1.0	1.7142857	0.54545456	0.6666667	1.8571428	2.0	0.71428573	1.6666666	0.5	2.0	2.0	2.0	2.0	2.0	1.75	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.55	1.0	1.5	2.0	0.5	2.0	2.0	2.0	2.0	1.75	2.0	1.5	2.0	1.0	2.0	2.0	-1.0	0.6666667	2.0	2.0	2.0	2.0	1.5	1.6	2.0	2.0	2.0	2.0	2.0	1.1111112	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4	1.75	1.5	2.0	2.0	2.0	1.0	1.8571428	2.0	2.0	0.6666667	1.6666666	2.0	2.0	1.25	1.5	1.6666666	0.5	2.0	1.0	1.0	2.0	2.0	1.0	-0.5	2.0	2.0	1.3333334	2.0	1.3333334	1.0	1.6666666	2.0
[PD_03]	1.5659770420619419	0.7467857925717174	2.0	1.3333334	2.0	2.0	0.75	2.0	1.0	2.0	1.8571428	2.0	0.4	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.5	2.0	2.0	1.8571428	2.0	1.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	-1.0	1.25	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.4	2.0	-0.4	1.5714285	2.0	1.25	1.0	1.3333334	0.54545456	0.6666667	1.6666666	2.0	-1.0	-1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8571428	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.25	1.3636364	1.5	2.0	0.5	2.0	2.0	2.0	1.5	2.0	1.5	2.0	1.0	2.0	2.0	-1.0	0.6666667	2.0	2.0	2.0	2.0	1.5	1.8181819	2.0	2.0	2.0	2.0	2.0	0.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	1.8	2.0	2.0	2.0	1.0	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	1.25	1.6	2.0	0.5	2.0	-1.0	2.0	1.0	1.0	2.0	-0.5	2.0	0.0	2.0	1.3333334	1.0	1.0	2.0
[PD_04]	1.957041015625	0.13636539798307917	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8	2.0	2.0	1.0	2.0	1.6666666	2.0	2.0	2.0	1.7	2.0	2.0	2.0	2.0	2.0	2.0	1.9166666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5588236	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5714285	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	1.8333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8571428	2.0	2.0	2.0	2.0	2.0	2.0	1.8333334	1.5	2.0	2.0	2.0	2.0	2.0	2.0	1.5714285	1.8571428	1.8333334	2.0	2.0	2.0	2.0	1.8235294	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_05]	1.6811980170172613	0.438802636396167	2.0	1.75	1.5714285	1.5	2.0	1.0	2.0	1.6206896	2.0	2.0	2.0	2.0	1.5714285	2.0	2.0	1.8181819	1.75	1.4444444	0.75	2.0	1.6111112	1.75	2.0	2.0	0.72727275	2.0	1.5882353	2.0	1.2	1.2894737	1.875	1.7142857	2.0	1.8235294	2.0	2.0	1.75	1.7352941	1.5	1.55	2.0	2.0	0.21276596	0.4	2.0	1.6060606	1.7435898	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	1.8888888	2.0	2.0	1.1363636	1.875	1.5	1.0	2.0	1.3333334	2.0	1.875	0.7878788	2.0	1.5294118	0.6	1.4166666	1.882353	0.09090909	2.0	2.0	2.0	1.8125	1.25	1.875	2.0	0.20833333	2.0	1.4857143	1.5	2.0	1.8125	0.375	1.3684211	2.0	1.5882353	2.0	2.0	2.0	2.0	1.5714285	1.25	1.5	2.0	2.0	1.5	1.8333334	1.4210526	1.875	0.96875	2.0	1.5862069	1.0	2.0	1.9375	1.6111112	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.7	1.5789474	2.0	1.882353	2.0	1.8571428	1.4	1.4	1.5853659	1.5294118	1.8	2.0	2.0	1.5	1.35	1.5555556	2.0	1.2	1.4444444	2.0	1.8	2.0	0.125	1.7826087	2.0	1.5277778	2.0	2.0	2.0	1.2
[PD_06]	1.6913527382744684	0.5570442816361665	2.0	1.6666666	2.0	2.0	0.75	2.0	1.0	2.0	2.0	2.0	0.85714287	0.5	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	0.5	2.0	1.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	1.6666666	1.6666666	2.0	2.0	1.25	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	-0.6666667	2.0	1.6666666	1.8333334	1.25	1.5	1.75	1.2	1.5	1.75	0.71428573	2.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	1.75	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.8	1.5	2.0	0.5	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	0.8	2.0	2.0	0.6666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	1.6666666	2.0	2.0	1.25	1.5	2.0	0.5	2.0	1.0	2.0	1.0	2.0	1.0	-1.0	2.0	2.0	1.3333334	2.0	1.6	1.0	1.6666666	2.0
[PD_07]	1.3490261996749544	0.7773177554234522	2.0	1.0	1.6071428	1.0	2.0	1.0	0.46153846	2.0	2.0	2.0	2.0	1.25	2.0	1.6	2.0	0.75	1.0	-0.5	2.0	1.3	1.625	2.0	2.0	0.0	2.0	1.2222222	0.5	2.0	0.77272725	1.5	1.3333334	2.0	1.6666666	2.0	2.0	1.5	1.4705882	1.25	1.0	1.0	2.0	-0.7096774	-2.0	1.2352941	1.5652174	2.0	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	1.8	2.0	2.0	0.8333333	1.0	1.75	0.0	2.0	0.8	2.0	1.75	1.1111112	1.1111112	-0.33333334	1.125	1.7777778	-1.0	2.0	2.0	2.0	1.75	0.5	1.75	1.0	-0.1875	2.0	1.0555556	1.0526316	2.0	1.625	-1.25	0.90909094	1.4615384	2.0	2.0	2.0	2.0	1.0	0.95	2.0	2.0	1.0	0.5	1.0	1.75	-0.0625	2.0	1.2941177	0.5	1.875	1.3	2.0	2.0	2.0	2.0	2.0	1.0	1.5	1.2727273	2.0	1.7777778	1.6666666	1.0	0.0	1.32	1.1111112	1.6666666	2.0	2.0	1.1	0.9166667	1.2	2.0	0.6666667	1.0	2.0	1.5714285	-0.5	0.72727275	2.0	0.5882353	2.0	2.0	0.6666667
[PD_08]	1.819510701497396	0.3659628147284251	2.0	1.5384616	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	1.6666666	2.0	2.0	2.0	1.6129032	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3333334	1.2857143	2.0	2.0	2.0	2.0	2.0	2.0	1.25	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6923077	1.6666666	2.0	2.0	0.625	2.0	2.0	1.6428572	1.25	1.0	2.0	1.1578947	0.6666667	2.0	0.71428573	2.0	1.6666666	2.0	2.0	2.0	2.0	1.1666666	2.0	1.75	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.55	1.0	2.0	0.6666667	2.0	1.75	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	1.8333334	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	1.0	1.8571428	2.0	2.0	2.0	1.75	1.6666666	2.0	2.0	2.0	1.5	1.6666666	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3333334	1.0	2.0	2.0
[PD_09]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_10]	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
