Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	28	122
[PD_02]-[PD_07]	4	146
[PD_02]-[PD_08]	4	146
[PD_01]-[PD_04]	0	0
[PD_02]-[PD_06]	0	150
[PD_02]-[PD_05]	0	150
[PD_01]-[PD_03]	5	134
[PD_03]-[PD_10]	11	139
[PD_03]-[PD_09]	22	128
[PD_03]-[PD_04]	0	0
[PD_03]-[PD_11]	62	72
