Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	0.0
PD_02_PD_05	-0.163048628370227
PD_02_PD_07	-0.14649200496341652
PD_02_PD_12	-0.020537950268823213
PD_02_PD_15	0.1687940351138675
PD_03_PD_15	0.017946991999916118
PD_04_PD_12	2.1824764218081327e-12
PD_04_PD_14	0.0
PD_04_PD_15	-0.010340636357096478
PD_06_PD_14	0.0
PD_07_PD_09	-0.019207745328520764
PD_07_PD_10	0.09004263726692419
PD_07_PD_11	-0.00027654404175059266
PD_07_PD_12	-3.361735112505926e-09
PD_07_PD_13	0.003428274603686554
PD_07_PD_15	0.0058624652943363165
PD_07_PD_16	-0.5207711441175805
PD_07_PD_17	0.0
PD_07_PD_20	-0.004094629660955973
PD_08_PD_14	-0.0005209450931703552
PD_10_PD_12	1.9734214262712158e-12
PD_10_PD_15	-0.320042418091372
PD_10_PD_19	-0.01865647165448925
PD_11_PD_12	-1.204825128553466e-10
PD_11_PD_15	0.007152118159474863
PD_12_PD_14	-4.438771572523592e-11
PD_12_PD_15	-9.779774923118767e-05
PD_12_PD_17	-4.885289950351535e-10
PD_12_PD_19	-1.569969528070203e-05
PD_12_PD_20	-8.445577570626028e-12
PD_15_PD_17	0.0
PD_15_PD_18	0.23721298755784517
PD_15_PD_20	-0.008598303831163112
