Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	5.551115123125783e-15
PD_02_PD_05	0.0018518544963395112
PD_02_PD_07	0.0038649727387842225
PD_02_PD_12	-0.0006667297881582934
PD_02_PD_15	0.17931754156802687
PD_03_PD_15	0.1000001984713122
PD_04_PD_12	2.3127926462862547e-08
PD_04_PD_14	5.551115123125783e-15
PD_04_PD_15	2.475453212413825e-07
PD_06_PD_14	0.0
PD_07_PD_09	-0.014474714990717286
PD_07_PD_10	-0.03704984685221835
PD_07_PD_11	-0.007250713979243595
PD_07_PD_12	-3.428595451215877e-05
PD_07_PD_13	-0.01370832180980619
PD_07_PD_15	0.005378120294410815
PD_07_PD_16	-0.562011100823438
PD_07_PD_17	-1.6818602655011006e-07
PD_07_PD_20	-0.003247529221448442
PD_08_PD_14	0.0
PD_10_PD_12	2.3395089976396832e-08
PD_10_PD_15	-0.3564088177294862
PD_10_PD_19	-0.021304403814994655
PD_11_PD_12	-4.125000476751239e-06
PD_11_PD_15	0.031700708266725997
PD_12_PD_14	-2.5009798676478567e-09
PD_12_PD_15	-0.007577413073097894
PD_12_PD_17	-1.7264694907037637e-07
PD_12_PD_19	-0.00013421125248846977
PD_12_PD_20	-1.2271172633582239e-08
PD_15_PD_17	-4.0865204070095196e-06
PD_15_PD_18	0.2399999472456934
PD_15_PD_20	3.830406980442902e-05
