Perturbation	Excess
PD_01_PD_06	0.0
PD_03_PD_15	0.027876475310012472
PD_04_PD_14	0.0
PD_06_PD_14	0.0
PD_07_PD_10	0.0012780475950883163
PD_07_PD_11	0.009614894431091647
PD_07_PD_12	0.0012883087021365869
PD_07_PD_15	-0.6410429613831463
PD_07_PD_16	-0.7425360844091864
PD_07_PD_17	0.0
PD_07_PD_20	2.897055019213113e-07
PD_08_PD_14	0.0
PD_10_PD_12	0.0032280561186636136
PD_10_PD_15	-0.02914742180398222
PD_11_PD_12	0.0010533037412469026
PD_11_PD_15	0.0336021160111335
PD_12_PD_15	-0.00035310954848344345
PD_12_PD_17	0.0
PD_12_PD_20	-3.410200718145795e-06
PD_15_PD_17	0.0
PD_15_PD_18	0.08201419298821477
PD_15_PD_20	-0.03049742617410045
