Perturbation	Average	SD	Data
[PD_01]	1.52967005190642	0.7794179478373262	2.0	2.0	2.0	1.75	2.0	0.0	2.0	2.0	2.0	2.0	0.22222222	-0.5	2.0	2.0	1.5	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	-0.5	2.0	0.25	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.5	1.3333334	1.75	2.0	0.22222222	1.75	2.0	2.0	2.0	1.0	2.0	0.0	1.8	2.0	2.0	2.0	2.0	1.0	-0.5	2.0	1.0	2.0	1.75	2.0	2.0	2.0	0.0	2.0	2.0	1.25	2.0	-0.5	0.16666667	0.25	0.5	2.0	2.0	2.0	1.75	2.0	1.5	2.0	2.0	2.0	-0.16666667	2.0	-1.0	0.0	-0.5	1.3333334	1.6666666	2.0	0.5	2.0	1.6666666	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	0.0	2.0	2.0	1.5	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8	1.0	1.5	0.0	2.0	0.0	1.5	2.0	1.0	2.0	2.0	1.0	2.0	0.5	2.0	0.25	2.0	2.0	1.6666666	2.0	1.8	2.0	2.0	2.0
[PD_02]	1.3538614207300645	0.8492169025196125	2.0	2.0	2.0	1.5	2.0	2.0	-0.5	2.0	2.0	1.6666666	2.0	2.0	-0.13333334	2.0	2.0	0.22222222	2.0	1.5	2.0	2.0	2.0	2.0	2.0	-0.5	2.0	0.25	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.6111112	1.5	1.3333334	1.5	0.22222222	2.0	1.5	2.0	0.6666667	2.0	1.0	0.0	0.0	1.75	2.0	2.0	1.8	2.0	1.0	-0.5	1.6666666	2.0	1.0	1.5	2.0	2.0	2.0	0.0	2.0	2.0	1.25	2.0	-0.5	0.16666667	0.25	-0.75	0.5	1.3333334	2.0	2.0	1.5	2.0	1.0	2.0	2.0	2.0	-0.16666667	2.0	-1.1428572	0.0	-0.5	1.3333334	1.6666666	2.0	0.0	2.0	1.5	2.0	1.6666666	2.0	2.0	2.0	0.25	2.0	2.0	2.0	2.0	2.0	1.25	2.0	1.5	0.0	2.0	2.0	1.5	0.0	2.0	2.0	2.0	1.0	-1.0	2.0	0.4	0.5555556	0.75	1.75	1.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	-0.25	2.0	1.0	0.875	0.5	2.0	0.25	1.5	2.0	1.6666666	0.4	1.75	2.0	2.0	2.0
[PD_03]	1.3544362035290949	0.8477533629391636	2.0	2.0	2.0	2.0	-0.5	2.0	2.0	2.0	1.6666666	2.0	1.0	2.0	2.0	0.22222222	-0.13333334	2.0	1.5	2.0	2.0	2.0	2.0	2.0	-0.5	2.0	2.0	0.25	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.5	1.6111112	1.3333334	1.0	0.22222222	2.0	1.0	2.0	2.0	0.6666667	1.0	2.0	0.0	1.6666666	2.0	2.0	1.8	2.0	1.0	-0.5	2.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	1.25	2.0	2.0	-0.5	0.16666667	0.25	-0.75	0.5	1.3333334	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	-0.16666667	2.0	-1.1428572	0.0	-0.5	1.3333334	1.6666666	2.0	0.0	2.0	1.5	2.0	1.6666666	2.0	2.0	2.0	0.25	2.0	2.0	2.0	2.0	2.0	1.25	2.0	1.5	0.0	2.0	2.0	1.5	0.0	2.0	2.0	2.0	1.0	-1.0	2.0	0.4	0.5555556	0.75	1.6666666	1.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	-0.25	2.0	0.875	1.0	0.5	2.0	0.25	2.0	2.0	1.6666666	0.4	2.0	1.6666666	2.0	2.0
[PD_04]	1.9766666666666666	0.17381751482587854	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_05]	1.3466224414390207	0.6738806309909924	2.0	1.5	2.0	1.5	1.875	2.0	1.3333334	0.71428573	2.0	0.8	1.25	2.0	1.8333334	1.5	0.0	0.5	0.5	1.8333334	1.625	2.0	0.5	0.5	0.25	1.0	1.0526316	2.0	1.2	1.0	2.0	1.2	1.6363636	1.8421053	0.75	0.0	2.0	2.0	2.0	1.7142857	0.6666667	0.56666666	2.0	1.25	0.57575756	2.0	0.5	2.0	1.0	1.5	0.25	1.2307693	1.2727273	1.5	2.0	1.35	1.8571428	1.2	2.0	0.0	0.25	-0.17073171	1.0	2.0	-0.22222222	0.8	1.4285715	1.0	-1.3333334	1.6315789	0.78571427	1.3125	1.1052631	2.0	2.0	2.0	2.0	2.0	1.25	1.2222222	1.0	2.0	1.5	-0.5	1.2	2.0	1.4210526	2.0	1.75	0.5	2.0	1.3333334	0.33333334	2.0	2.0	1.0833334	1.0	1.3333334	1.0769231	1.125	2.0	1.0	2.0	1.8571428	2.0	1.4	1.625	2.0	1.1923077	2.0	0.9230769	2.0	2.0	0.8	0.0	1.6666666	1.25	1.0625	0.5833333	2.0	2.0	2.0	1.3333334	2.0	2.0	2.0	1.36	0.54545456	0.5	2.0	2.0	0.25	1.25	0.875	1.5	1.6666666	2.0	2.0	2.0	2.0	1.3125	2.0	2.0	1.3333334	0.5	1.3333334	2.0	2.0	0.18181819	2.0	1.0
[PD_06]	1.3611111344962286	0.8545381778883868	2.0	2.0	2.0	2.0	-0.5	2.0	1.6666666	2.0	1.5	0.11111111	2.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-1.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.75	1.3333334	1.0	1.5	0.25	2.0	1.5	2.0	2.0	0.5	1.0	0.0	0.0	1.75	2.0	2.0	2.0	2.0	-0.5	1.6666666	2.0	1.0	1.0	1.5	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	0.0	0.33333334	0.5	-1.0	0.5	1.75	2.0	2.0	1.5	1.0	2.0	2.0	2.0	0.0	2.0	2.0	-1.1428572	0.0	1.1428572	1.6666666	2.0	-1.0	0.33333334	2.0	1.5	2.0	1.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	0.0	2.0	2.0	1.5	0.0	2.0	2.0	2.0	1.0	-0.5	2.0	0.0	0.25	1.0	1.75	1.0	1.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	0.5	2.0	0.5	1.5	2.0	1.6666666	0.33333334	2.0	1.75	2.0	2.0
[PD_07]	0.4193017906117662	1.1028460906698883	1.0	0.875	1.0	2.0	0.8	0.5	0.44444445	1.5	-1.0	1.75	1.5	-1.0	1.25	2.0	0.2	1.0	0.0	-1.25	-1.5	0.36363637	0.6666667	2.0	0.0	0.6666667	0.42857143	1.7272727	-0.5	-2.0	2.0	1.3333334	0.5	0.045454547	0.5	0.12	2.0	-1.0	-1.0	1.0	-1.5	0.8888889	0.85714287	1.0	0.9166667	1.6666666	0.6666667	-2.0	-0.33333334	2.0	-0.94736844	0.0	-2.0	-1.0	1.8181819	1.0	1.3636364	-2.0	-0.8333333	0.625	0.45454547	0.75	1.0	-0.75	2.0	1.3333334	0.6666667	-1.0	1.0	1.5	0.8	-1.0	-1.0	0.6666667	-0.5	0.0	-0.4	0.25	1.7777778	1.0	1.25	0.8333333	-0.8	2.0	0.0	-2.0	1.5	-0.25	0.125	-1.0	0.0	1.0588236	-0.2857143	-0.25	-1.5	-0.25	0.75	1.0	1.0	2.0	2.0	0.625	2.0	1.0	0.0	0.8	-0.4	2.0	1.0
[PD_08]	1.7758701578776042	0.5033806419051277	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.93333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6111112	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	0.6666667	2.0	0.0	2.0	2.0	2.0	2.0	1.8	2.0	1.6666666	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5555556	2.0	2.0	2.0	1.5	1.5	0.2	1.3333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	0.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4	0.25	2.0	2.0	2.0	2.0	1.25	2.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	0.4	0.5555556	0.75	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.875	2.0	2.0	2.0	1.0	1.5	2.0	2.0	0.4	2.0	2.0	2.0	2.0
[PD_09]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_10]	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
[PD_11]	0.0	0.0
