Perturbation	Response excess over subset
[PD_09]-[PD_17]	-0.006666666666666599
[PD_09]-[PD_18]	0.0
[PD_09]-[PD_19]	-0.003409090909090695
[PD_09]-[PD_20]	-0.0905467680770985
[PD_09]-[PD_21]	-0.0905467680770985
[PD_10]-[PD_11]	0.0
[PD_10]-[PD_12]	-0.0747222900390625
[PD_10]-[PD_13]	-0.999999974398005
[PD_10]-[PD_14]	0.0
[PD_10]-[PD_15]	-0.6294444529215495
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	-0.10999999999999999
[PD_10]-[PD_18]	-0.0016666666666667052
[PD_10]-[PD_19]	-0.04318181818181821
[PD_10]-[PD_20]	-0.753357546172873
[PD_10]-[PD_21]	-0.753357546172873
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	0.0
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	0.0
[PD_11]-[PD_21]	0.0
[PD_12]-[PD_13]	-0.11126211759494731
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.11313486735026035
[PD_12]-[PD_16]	-0.0580555534362793
[PD_12]-[PD_17]	-0.019722086588541687
[PD_12]-[PD_18]	0.0
[PD_12]-[PD_19]	-0.05557354551373095
[PD_12]-[PD_20]	-0.16123773059705748
[PD_12]-[PD_21]	-0.16123773059705748
[PD_13]-[PD_14]	-0.003815390974477806
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.1911111450195313
[PD_13]-[PD_17]	-0.06376211759494721
[PD_13]-[PD_18]	-0.030428784261613884
[PD_13]-[PD_19]	-0.15414942019194644
[PD_13]-[PD_20]	-0.5863965277466762
[PD_13]-[PD_21]	-0.5863965277466762
[PD_14]-[PD_15]	-0.010395739132955217
[PD_14]-[PD_16]	0.0
[PD_14]-[PD_17]	0.0
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	-0.0016723842195538463
[PD_14]-[PD_20]	-0.00491551074256269
[PD_14]-[PD_21]	-0.00491551074256269
[PD_15]-[PD_16]	-0.6294444274902343
[PD_15]-[PD_17]	-0.10343434651692718
[PD_15]-[PD_18]	-0.021666666666666723
[PD_15]-[PD_19]	-0.0913889012192235
[PD_15]-[PD_20]	-0.362876247161957
[PD_15]-[PD_21]	-0.362876247161957
[PD_16]-[PD_17]	-0.10111111323038736
[PD_16]-[PD_18]	-0.0016666666666666668
[PD_16]-[PD_19]	-0.022727272727272728
[PD_16]-[PD_20]	-0.6217067746350365
[PD_16]-[PD_21]	-0.6217067746350365
[PD_17]-[PD_18]	-0.004722086588541785
[PD_17]-[PD_19]	0.0
[PD_17]-[PD_20]	-0.04828170442233115
[PD_17]-[PD_21]	-0.04828170442233115
[PD_18]-[PD_19]	-0.027272727272727115
[PD_18]-[PD_20]	-0.08097349292170397
[PD_18]-[PD_21]	-0.08097349292170397
[PD_19]-[PD_20]	-0.07366267906933321
[PD_19]-[PD_21]	-0.07366267906933321
[PD_20]-[PD_21]	1.1137802236049765E-7
