Perturbation	Response excess over subset
[PD_09]-[PD_18]	0.0
[PD_09]-[PD_19]	-0.009223996227934128
[PD_09]-[PD_20]	-0.09704362709103653
[PD_09]-[PD_21]	-0.09704362709103653
[PD_10]-[PD_11]	0.0
[PD_10]-[PD_12]	-0.20911112467447912
[PD_10]-[PD_13]	-1.0000000190734863
[PD_10]-[PD_14]	-0.00133331298828121
[PD_10]-[PD_15]	-0.5216666666666667
[PD_10]-[PD_16]	0.0
[PD_10]-[PD_17]	-0.11466664632161461
[PD_10]-[PD_18]	-0.00666666666666671
[PD_10]-[PD_19]	-0.08778625954198471
[PD_10]-[PD_20]	-0.7495415101935052
[PD_10]-[PD_21]	-0.7495415101935052
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	0.0
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	0.0
[PD_11]-[PD_21]	0.0
[PD_12]-[PD_13]	-0.15714289347330723
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.21111104329427066
[PD_12]-[PD_16]	-0.16822222391764324
[PD_12]-[PD_17]	0.011666666666666492
[PD_12]-[PD_18]	-0.006666666666666821
[PD_12]-[PD_19]	-0.061748925905494634
[PD_12]-[PD_20]	-0.2130217806983541
[PD_12]-[PD_21]	-0.2130217806983541
[PD_13]-[PD_14]	0.0
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.05
[PD_13]-[PD_17]	-0.10444447835286463
[PD_13]-[PD_18]	-0.011587320963541647
[PD_13]-[PD_19]	-0.07955355112789242
[PD_13]-[PD_20]	-0.6367084905027434
[PD_13]-[PD_21]	-0.6367084905027434
[PD_14]-[PD_15]	-0.001333312988281099
[PD_14]-[PD_16]	0.0
[PD_14]-[PD_17]	0.0
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	0.0
[PD_14]-[PD_20]	0.0
[PD_14]-[PD_21]	0.0
[PD_15]-[PD_16]	-0.5216666158040364
[PD_15]-[PD_17]	-0.14888885498046878
[PD_15]-[PD_18]	-0.020000000000000018
[PD_15]-[PD_19]	-0.08806617251485949
[PD_15]-[PD_20]	-0.2787507035350072
[PD_15]-[PD_21]	-0.2787507035350072
[PD_16]-[PD_17]	-0.07933333079020183
[PD_16]-[PD_18]	0.0
[PD_16]-[PD_19]	-0.06776081424936387
[PD_16]-[PD_20]	-0.6237504364091324
[PD_16]-[PD_21]	-0.6237504364091324
[PD_17]-[PD_18]	0.0
[PD_17]-[PD_19]	-0.07582382551586364
[PD_17]-[PD_20]	-0.0827649531473641
[PD_17]-[PD_21]	-0.0827649531473641
[PD_18]-[PD_19]	-0.009732777835758544
[PD_18]-[PD_20]	-0.0898602900614266
[PD_18]-[PD_21]	-0.0898602900614266
[PD_19]-[PD_20]	-0.0719176679666158
[PD_19]-[PD_21]	-0.0719176679666158
[PD_20]-[PD_21]	5.82396528781004E-8
