Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	8.756951028865423e-06
PD_02_PD_12	-0.00035135243480927114
PD_02_PD_15	0.00022988551398495094
PD_03_PD_15	0.0006117778165950494
PD_04_PD_12	0.004400361227550942
PD_04_PD_14	8.756951028865423e-06
PD_04_PD_15	0.0009729157514635212
PD_06_PD_14	3.119991265343458e-09
PD_08_PD_14	0.0
PD_10_PD_12	0.004194741508338984
PD_10_PD_15	-0.7712773573353485
PD_10_PD_19	-0.09501625625386156
PD_11_PD_12	-0.05610593453995716
PD_11_PD_15	-0.008273345071354465
PD_12_PD_14	-0.0002574412830078643
PD_12_PD_15	-0.03496276077960603
PD_12_PD_17	-0.005528878154992367
PD_12_PD_19	-0.03956644361770123
PD_12_PD_20	-0.0014158868281164416
PD_15_PD_17	-0.002529634922487256
PD_15_PD_18	0.0014351089169981623
PD_15_PD_20	-0.00014210317017349094
