Perturbation	Ensemble average response
[PD_01]	1.122084548792888
[PD_02]	1.9833333333333334
[PD_03]	1.5135553774626358
[PD_04]	2.0
[PD_05]	1.9966666666666666
[PD_06]	1.935555419921875
[PD_07]	1.9888887532552084
[PD_08]	0.8792222086588541
[PD_09]	0.884984130859375
[PD_10]	1.3813968912760417
[PD_11]	1.302559004889594
[PD_03]-[PD_08]	0.4892697209897249
[PD_02]-[PD_07]	1.9711112467447918
[PD_02]-[PD_08]	0.9088889567057291
[PD_01]-[PD_04]	0.5396825245448521
[PD_02]-[PD_06]	1.935555419921875
[PD_02]-[PD_05]	1.9833333333333334
[PD_01]-[PD_03]	1.0889231101753785
[PD_03]-[PD_10]	0.9794099227241848
[PD_03]-[PD_09]	0.5513975392217222
[PD_03]-[PD_04]	1.0317460317460319
[PD_03]-[PD_11]	0.5666334533691406
