Perturbation	Response excess over subset
[PD_09]-[PD_18]	-0.010808327844900711
[PD_09]-[PD_19]	-0.05818642647904082
[PD_09]-[PD_20]	-0.2461274638847497
[PD_09]-[PD_21]	-0.2461274638847497
[PD_10]-[PD_11]	-0.21981479220920142
[PD_10]-[PD_12]	-0.2704251607259115
[PD_10]-[PD_13]	-1.0339999389648438
[PD_10]-[PD_14]	-0.005111185709635424
[PD_10]-[PD_15]	-0.6403248087565104
[PD_10]-[PD_16]	-0.03844444592793783
[PD_10]-[PD_17]	-0.022619120279947946
[PD_10]-[PD_18]	-0.03268249511718757
[PD_10]-[PD_19]	-0.08341881776467353
[PD_10]-[PD_20]	-0.6332318580573333
[PD_10]-[PD_21]	-0.6332318580573333
[PD_11]-[PD_12]	-0.029740616235977457
[PD_11]-[PD_13]	-0.13470079666528945
[PD_11]-[PD_14]	0.0
[PD_11]-[PD_15]	-0.22749558277619197
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	-0.004249204977964771
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	-0.25380327403271086
[PD_11]-[PD_21]	-0.25380327403271086
[PD_12]-[PD_13]	-0.2296983337402344
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.2941286214192709
[PD_12]-[PD_16]	-0.196046880086263
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	0.0
[PD_12]-[PD_19]	-0.08592406444060496
[PD_12]-[PD_20]	-0.37901592931003425
[PD_12]-[PD_21]	-0.37901592931003425
[PD_13]-[PD_14]	-0.004444478352864545
[PD_13]-[PD_15]	-5.0862630218695415E-8
[PD_13]-[PD_16]	-1.176222127278646
[PD_13]-[PD_17]	-0.03294443766276045
[PD_13]-[PD_18]	-0.04444442749023436
[PD_13]-[PD_19]	-0.10589743589743594
[PD_13]-[PD_20]	-0.5700377519756344
[PD_13]-[PD_21]	-0.5700377249210439
[PD_14]-[PD_15]	-0.0027777099609376243
[PD_14]-[PD_16]	0.0
[PD_14]-[PD_17]	-0.002222290039062491
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	-0.012179565429687456
[PD_14]-[PD_20]	0.0
[PD_14]-[PD_21]	0.0
[PD_15]-[PD_16]	-0.6520469665527344
[PD_15]-[PD_17]	-0.06484476725260424
[PD_15]-[PD_18]	-0.057166544596354285
[PD_15]-[PD_19]	-0.15481806828425482
[PD_15]-[PD_20]	-0.4402153069245899
[PD_15]-[PD_21]	-0.4402153069245899
[PD_16]-[PD_17]	-0.021666666666666667
[PD_16]-[PD_18]	-0.02301587422688802
[PD_16]-[PD_19]	-0.07384615384615384
[PD_16]-[PD_20]	-0.5289790506565825
[PD_16]-[PD_21]	-0.5289790506565825
[PD_17]-[PD_18]	-0.024555460611979107
[PD_17]-[PD_19]	-0.050641103891226
[PD_17]-[PD_20]	-0.031355404684729526
[PD_17]-[PD_21]	-0.031355404684729526
[PD_18]-[PD_19]	-0.10476191594050488
[PD_18]-[PD_20]	-0.10829985057208547
[PD_18]-[PD_21]	-0.10829985057208547
[PD_19]-[PD_20]	-0.06628559580206739
[PD_19]-[PD_21]	-0.06628559580206739
[PD_20]-[PD_21]	-1.0821836204932822E-7
