Perturbation	Ensemble average response
[PD_01]	1.7370927853691847
[PD_02]	1.4306411743164062
[PD_03]	1.43586669921875
[PD_04]	1.9714444986979167
[PD_05]	1.3185971069335938
[PD_06]	1.4272000732421875
[PD_07]	0.7295215402850668
[PD_08]	1.8167504797448646
[PD_09]	2.0
[PD_10]	0.9494444783528646
[PD_11]	2.0
[PD_12]	1.6664928181966145
[PD_13]	0.8244443766276042
[PD_14]	1.9938887532552083
[PD_15]	1.3480084228515625
[PD_16]	-0.005
[PD_17]	1.955
[PD_18]	1.9358730061848959
[PD_19]	1.888461655836839
[PD_20]	1.0835114607574245
[PD_21]	1.0835114607574245
[PD_01]-[PD_02]	1.4306411743164062
[PD_01]-[PD_03]	1.43586669921875
[PD_01]-[PD_04]	1.6710527463066847
[PD_01]-[PD_05]	1.0490745648945847
[PD_01]-[PD_06]	1.4272000732421875
[PD_01]-[PD_07]	0.5437034090658776
[PD_01]-[PD_08]	1.4306411743164062
[PD_01]-[PD_09]	1.6458332879202706
[PD_01]-[PD_10]	0.7352130287571957
[PD_01]-[PD_11]	1.5714285714285714
[PD_01]-[PD_12]	1.2742064052954651
[PD_01]-[PD_13]	0.5192982953293879
[PD_01]-[PD_14]	1.7239348906323426
[PD_01]-[PD_15]	1.0021929059709822
[PD_01]-[PD_16]	-0.19548872180451127
[PD_01]-[PD_17]	1.7135337886953712
[PD_01]-[PD_18]	1.6288041423137922
[PD_01]-[PD_19]	1.8029240390710664
[PD_01]-[PD_20]	0.7950319402358111
[PD_01]-[PD_21]	0.7950319402358111
[PD_02]-[PD_03]	1.39986669921875
[PD_02]-[PD_04]	1.3960256723257212
[PD_02]-[PD_05]	0.6413619995117188
[PD_02]-[PD_06]	1.4272000732421875
[PD_02]-[PD_07]	-0.004888888994852702
[PD_02]-[PD_08]	1.4306411743164062
[PD_02]-[PD_09]	1.4306411743164062
[PD_02]-[PD_10]	0.4969414344200721
[PD_02]-[PD_11]	0.6171732557580826
[PD_02]-[PD_12]	0.9061210632324219
[PD_02]-[PD_13]	0.29780364403357873
[PD_02]-[PD_14]	1.4418400691105768
[PD_02]-[PD_15]	0.743636967585637
[PD_02]-[PD_16]	-0.4358382298396184
[PD_02]-[PD_17]	1.374175790640024
[PD_02]-[PD_18]	1.2963734553410458
[PD_02]-[PD_19]	1.4593093459670607
[PD_02]-[PD_20]	0.4114948527018229
[PD_02]-[PD_21]	0.4114948527018229
[PD_03]-[PD_04]	1.35586669921875
[PD_03]-[PD_05]	0.5932810974121093
[PD_03]-[PD_06]	1.3950000762939454
[PD_03]-[PD_07]	0.015564320882161458
[PD_03]-[PD_08]	1.39986669921875
[PD_03]-[PD_09]	1.43586669921875
[PD_03]-[PD_10]	0.5134857177734375
