Perturbation	Response excess over subset
[PD_01]-[PD_03]	0.15862500190734863
[PD_07]-[PD_08]	-0.12555331945419312
[PD_01]-[PD_07]	-0.009986033582687348
[PD_05]-[PD_12]	0.0
[PD_03]-[PD_06]	0.125
[PD_07]-[PD_10]	-0.030000000000000027
[PD_03]-[PD_07]	0.023749999999999993
[PD_07]-[PD_12]	-0.030000000000000027
[PD_03]-[PD_05]	0.03875000000000001
[PD_01]-[PD_08]	0.023008387989520984
[PD_06]-[PD_07]	0.0031250000000000444
[PD_03]-[PD_09]	0.3440787506103516
[PD_03]-[PD_08]	0.351990623474121
[PD_05]-[PD_07]	0.04381875000000002
[PD_01]-[PD_02]	0.0
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	-0.02998672485351561
[PD_06]-[PD_08]	-0.0032217121124267223
[PD_05]-[PD_08]	-0.4086398339271545
[PD_08]-[PD_11]	0.07054186583900446
