Perturbation	Synergies	Non-synergies
[PD_01]-[PD_03]	0	0
[PD_07]-[PD_08]	31	19
[PD_01]-[PD_07]	9	41
[PD_05]-[PD_12]	0	50
[PD_03]-[PD_06]	0	0
[PD_07]-[PD_10]	6	44
[PD_03]-[PD_07]	0	0
[PD_07]-[PD_12]	6	44
[PD_03]-[PD_05]	0	0
[PD_01]-[PD_08]	8	42
[PD_06]-[PD_07]	5	45
[PD_03]-[PD_09]	0	0
[PD_03]-[PD_08]	0	0
[PD_05]-[PD_07]	0	50
[PD_01]-[PD_02]	0	50
[PD_03]-[PD_10]	0	0
[PD_08]-[PD_10]	32	18
[PD_06]-[PD_08]	19	31
[PD_05]-[PD_08]	50	0
[PD_08]-[PD_11]	0	50
