Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	0.0
PD_02_PD_05	0.08211392982585619
PD_02_PD_07	0.10715381598238038
PD_02_PD_12	0.0
PD_02_PD_15	0.21499285706656468
PD_03_PD_15	0.085167326037899
PD_04_PD_12	0.0
PD_04_PD_14	0.0
PD_04_PD_15	-0.1291577637733261
PD_06_PD_14	0.0
PD_07_PD_09	-1.3690525641263385e-05
PD_07_PD_10	0.0
PD_07_PD_11	0.010116520234639381
PD_07_PD_12	0.0
PD_07_PD_13	0.005930640112847274
PD_07_PD_15	-0.6808553925859923
PD_07_PD_16	-0.8965821529533343
PD_07_PD_17	0.0
PD_07_PD_20	2.725061276631635e-06
PD_08_PD_14	0.0
PD_10_PD_12	0.0
PD_10_PD_15	-0.0277505495117778
PD_10_PD_19	0.0
PD_11_PD_12	0.0
PD_11_PD_15	0.05173053197100874
PD_12_PD_14	0.0
PD_12_PD_15	0.0
PD_12_PD_17	0.0
PD_12_PD_19	0.0
PD_12_PD_20	0.0
PD_15_PD_17	0.0
PD_15_PD_18	0.15408433974693858
PD_15_PD_20	-0.045682470962613464
