Perturbation	Response excess over subset
[PD_03]-[PD_08]	-0.13116912841796868
[PD_02]-[PD_07]	-0.01574055989583334
[PD_02]-[PD_08]	0.0
[PD_01]-[PD_04]	-0.5155952926594614
[PD_02]-[PD_06]	-0.004193115234375044
[PD_02]-[PD_05]	0.0
[PD_01]-[PD_03]	-0.04228515625000018
[PD_03]-[PD_10]	-0.15033782958984387
[PD_03]-[PD_09]	-0.11896306355794273
[PD_03]-[PD_04]	-0.1741833346772268
[PD_03]-[PD_11]	-0.22380479007889886
