Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	37	113
[PD_02]-[PD_07]	6	144
[PD_02]-[PD_08]	5	145
[PD_01]-[PD_04]	19	26
[PD_02]-[PD_06]	2	148
[PD_02]-[PD_05]	0	150
[PD_01]-[PD_03]	8	132
[PD_03]-[PD_10]	26	124
[PD_03]-[PD_09]	39	111
[PD_03]-[PD_04]	23	68
[PD_03]-[PD_11]	55	88
