Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	0.0
PD_02_PD_05	0.00305230431656911
PD_02_PD_07	0.01395845994732059
PD_02_PD_12	-0.0074985982000271845
PD_02_PD_15	0.19540592835216752
PD_03_PD_15	0.07930180929526298
PD_04_PD_12	2.05097894223627e-09
PD_04_PD_14	0.0
PD_04_PD_15	-0.005153148272855734
PD_06_PD_14	0.0
PD_07_PD_09	-0.0150853028538116
PD_07_PD_10	-0.0866967609194309
PD_07_PD_11	-0.0059741088178182356
PD_07_PD_12	-3.2751562640487286e-05
PD_07_PD_13	-0.01499473201479773
PD_07_PD_15	0.0005544383262435781
PD_07_PD_16	-0.26960723476310633
PD_07_PD_17	-2.653871478131009e-08
PD_07_PD_20	-0.003013883967277975
PD_08_PD_14	-0.00039440159023318433
PD_10_PD_12	1.6405579117417801e-09
PD_10_PD_15	-0.5042985294457578
PD_10_PD_19	-0.05219546748783166
PD_11_PD_12	-9.625761909770603e-08
PD_11_PD_15	0.025233697661102727
PD_12_PD_14	-9.32393495745032e-10
PD_12_PD_15	-0.01210762750072647
PD_12_PD_17	-2.344769578499495e-08
PD_12_PD_19	-0.00014397459306347837
PD_12_PD_20	-1.4023606720314774e-09
PD_15_PD_17	-2.9059682016274735e-07
PD_15_PD_18	0.20532394716820523
PD_15_PD_20	-0.0006445678825242052
