Perturbation	Average	SD	Data
[PD_01]	1.7111111426538275	0.6193996774924503	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	2.0	0.5	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.6	2.0	2.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	1.2	2.0	1.0	1.25	2.0	1.6666666	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.75	2.0	2.0	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.6666666	0.0	2.0	0.0	2.0	-0.33333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.4	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_02]	1.3619285905864877	0.8258814922259943	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	1.5	0.0	2.0	0.5	2.0	1.5	2.0	2.0	1.75	0.5	2.0	2.0	2.0	2.0	0.25	2.0	0.6	0.6	2.0	0.0	0.5	0.75	0.0	2.0	0.75	-0.25	0.0	2.0	2.0	2.0	0.5	1.4	2.0	0.0	2.0	1.5	0.5	0.54545456	2.0	0.25	2.0	0.0	-1.0	1.5	1.5	2.0	2.0	2.0	-0.33333334	2.0	2.0	2.0	0.5	1.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	-1.0	1.2	1.0	1.0	1.25	2.0	1.6666666	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.75	1.0	2.0	1.8	0.625	0.0	2.0	0.0	1.8888888	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	1.1428572	0.2	2.0	-0.6666667	1.0	2.0	2.0	1.0	2.0	0.0	2.0	1.0	1.4	0.0	0.375	0.0	2.0	-0.33333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.4	2.0	2.0	1.0	2.0	2.0	2.0	0.6	2.0	1.75	2.0
[PD_03]	1.3737942332952795	0.8224522449710626	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	1.5	0.0	2.0	2.0	1.5	0.5	2.0	2.0	0.5	1.75	2.0	2.0	2.0	2.0	0.25	2.0	-0.33333334	0.6	2.0	0.0	0.5	0.75	0.0	2.0	-0.25	0.75	0.0	2.0	2.0	2.0	0.5	1.0	2.0	0.0	2.0	1.5	0.5	0.54545456	2.0	0.25	2.0	0.0	-1.0	1.25	2.0	2.0	2.0	2.0	2.0	-0.33333334	2.0	2.0	1.0	0.5	2.0	2.0	2.0	2.0	1.5	2.0	2.0	-1.0	1.2	2.0	1.0	1.25	2.0	1.5	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.75	1.0	2.0	1.6666666	0.625	0.0	2.0	0.0	1.8571428	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.1428572	0.2	2.0	0.0	1.0	2.0	2.0	1.0	2.0	0.0	2.0	1.0	1.0	0.0	0.375	0.0	2.0	-0.33333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.4	2.0	2.0	1.0	2.0	2.0	2.0	0.6	2.0	1.75	2.0
[PD_04]	1.9411112467447917	0.27588692786120783	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	0.5	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5
[PD_05]	1.546085713704427	0.6678116289962512	1.0769231	1.5714285	0.9	1.5	2.0	2.0	2.0	2.0	1.6666666	2.0	1.1538461	2.0	2.0	2.0	1.3333334	1.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	1.4666667	0.5	1.4054054	2.0	2.0	1.6666666	2.0	1.75	2.0	2.0	2.0	2.0	1.1052631	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.7058823	1.3333334	0.85714287	2.0	2.0	2.0	2.0	2.0	2.0	1.875	2.0	2.0	1.8571428	0.8333333	2.0	2.0	1.0	2.0	0.8	2.0	2.0	1.5	2.0	2.0	0.7826087	1.6190476	2.0	2.0	-0.6666667	1.0	2.0	2.0	0.8	2.0	2.0	0.75	2.0	2.0	2.0	0.33333334	0.33333334	1.2857143	0.6666667	0.37142858	1.75	2.0	0.33333334	2.0	2.0	2.0	1.5	-0.33333334	0.61538464	1.3333334	2.0	1.75	2.0	1.5	2.0	0.6388889	1.6666666	2.0	1.34375	1.4642857	0.0	1.5	0.96666664	2.0	2.0	2.0	2.0	2.0	-0.6666667	2.0	2.0	1.1666666	2.0	-0.25	2.0	1.5882353	2.0	2.0	0.85714287	0.6	0.42857143	1.9166666	0.8333333	2.0	2.0	2.0	0.71428573	2.0	0.54545456	2.0	2.0	2.0	1.25	2.0	0.33333334	2.0	2.0	-0.33333334	2.0	-0.4	1.75	2.0	0.6666667
[PD_06]	1.3980951581682477	0.8681252389716476	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	1.5	1.5	2.0	1.0	2.0	2.0	2.0	-0.25	2.0	2.0	1.75	2.0	2.0	0.0	2.0	1.0	0.5	2.0	0.0	0.0	0.75	0.0	2.0	0.75	2.0	0.0	-0.25	2.0	2.0	0.5	2.0	2.0	0.0	2.0	1.5	0.5	0.4	2.0	0.25	2.0	0.0	-1.0	2.0	1.5	2.0	2.0	2.0	2.0	-0.33333334	2.0	1.0	0.5	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	-1.0	1.5	1.0	1.0	1.5	2.0	1.6666666	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	0.75	1.0	2.0	0.0	2.0	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	0.5	2.0	-0.6666667	1.0	2.0	2.0	1.0	2.0	-0.6666667	2.0	1.0	2.0	0.0	0.5	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-2.0	2.0	1.0	2.0	2.0	2.0	1.5	2.0	1.75	2.0
[PD_07]	0.5880749421961168	1.0705915077932995	0.6666667	1.0	1.0	0.16666667	1.25	2.0	1.0	0.9	0.0	1.5	1.0	1.2727273	0.5	0.9411765	0.0	0.5	2.0	0.5555556	1.4444444	0.8	-0.6666667	2.0	1.75	2.0	1.0	1.6666666	0.25	2.0	0.0	2.0	0.2857143	1.0	1.4285715	1.3846154	2.0	-1.0	0.0	1.0	0.0	-0.5	2.0	0.0	-0.5	0.33333334	0.0	0.15789473	1.5	-0.5	2.0	1.0	-1.5	0.8	0.0	2.0	1.5	2.0	1.0	0.64285713	1.4	0.6875	1.25	-2.0	1.0	0.35714287	-2.0	0.0	0.083333336	-1.5	1.2222222	-0.6666667	0.25	-2.0	0.8333333	-0.5	1.5	0.2	2.0	-0.2857143	0.125	2.0	-0.5	-1.5	-2.0	1.5	0.0
[PD_08]	1.705783182779948	0.5606645599181816	2.0	2.0	2.0	1.4	2.0	1.4285715	2.0	2.0	2.0	2.0	1.3333334	2.0	1.5	1.4	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	1.0714285	1.75	2.0	2.0	2.0	2.0	2.0	2.0	0.6	2.0	0.5	0.5	2.0	0.75	0.75	2.0	2.0	2.0	2.0	0.5	2.0	1.25	2.0	2.0	2.0	1.5	1.5	0.5	0.54545456	2.0	0.75	2.0	2.0	-1.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	1.3333334	1.0	2.0	2.0	2.0	2.0	1.0	1.5	-1.0	1.5	1.5	1.6666666	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3333334	2.0	1.5	2.0	0.625	1.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.1428572	0.2	2.0	0.6666667	1.6	2.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	2.0	0.6875	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6	2.0	2.0	1.75	2.0
[PD_09]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_10]	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
[PD_11]	0.0	0.0
