Perturbation	Average	SD	Data
[PD_01]	0.5533333587646484	0.5371040175938835	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.5	0.0	0.5	0.0	1.0	1.0	1.0	0.0	0.5	1.0	0.6666667	1.0	1.0	0.5	1.0	1.0	0.0	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.5	2.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0
[PD_02]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_03]	0.0	0.0
[PD_05]	1.48	1.00488602257537	-2.0	2.0	2.0	2.0	2.0	-1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	1.5	0.5	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0	2.0	2.0	2.0	1.5	-2.0	2.0
[PD_06]	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
[PD_07]	1.5933332824707032	0.8794452999599298	-2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	1.3333334	1.0	1.5	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	-2.0	2.0	2.0	2.0	1.6666666	2.0
[PD_08]	1.836234588623047	0.1709467359817334	2.0	1.75	1.75	2.0	2.0	1.9375	2.0	1.7333333	1.5675676	2.0	1.6363636	1.875	1.8125	2.0	1.7419355	2.0	1.875	1.875	1.5882353	1.9375	2.0	1.7222222	1.7941177	2.0	2.0	1.5588236	1.8225807	1.7333333	1.9375	2.0	1.3939394	2.0	1.7647059	2.0	1.8	2.0	1.8125	1.8529412	1.7741935	1.625	1.8235294	1.625	2.0	1.7647059	1.2941177	2.0	2.0	1.7575758	1.875	2.0
[PD_09]	1.836234588623047	0.17094673598173338	1.9375	2.0	1.5675676	2.0	2.0	1.75	1.75	1.7419355	2.0	1.7333333	2.0	1.6363636	1.8125	1.875	2.0	2.0	1.875	1.875	1.5882353	1.9375	2.0	1.7222222	1.7941177	2.0	2.0	1.5588236	1.9375	1.7333333	1.8225807	2.0	1.3939394	2.0	1.7647059	2.0	1.8	2.0	1.8125	1.7741935	1.8529412	1.625	1.8235294	1.625	1.7647059	2.0	1.2941177	2.0	2.0	1.7575758	2.0	1.875
[PD_10]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_11]	1.8362347412109374	0.17094673598194837	1.9375	1.8125	2.0	2.0	2.0	2.0	1.7333333	1.875	1.7419355	1.75	2.0	1.5675676	2.0	1.75	1.6363636	2.0	1.5882353	1.875	1.875	1.9375	1.7222222	2.0	2.0	1.7941177	2.0	1.7333333	1.9375	1.5588236	1.8225807	2.0	2.0	1.3939394	2.0	1.7647059	1.8	2.0	1.8125	1.7741935	1.8529412	1.625	1.8235294	1.625	1.7647059	1.2941177	2.0	2.0	2.0	1.875	1.7575758	2.0
[PD_12]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_01]-[PD_03]	0.0	0.0
[PD_07]-[PD_08]	0.878116226196289	1.1594780268456197	2.0	1.5	2.0	2.0	0.2777778	2.0	2.0	-2.0	0.0	0.0	0.5	0.25	1.0	2.0	-0.33333334	-0.4	2.0	1.0	1.0	1.5	1.0	2.0	1.0909091	2.0	-0.33333334	1.5	2.0	2.0	-0.27272728	0.45454547	2.0	-2.0	2.0	1.0	-0.5	1.3636364	0.125	2.0	0.5	-0.75	1.0	-0.8333333	0.6666667	2.0	2.0	-2.0	2.0	0.6	1.0	2.0
[PD_01]-[PD_07]	0.34733333587646487	0.7578490276019915	0.5	0.0	0.0	1.0	1.0	1.0	-0.33333334	0.5	0.0	-2.0	0.0	-1.0	0.5	0.5	0.2	1.0	0.0	1.0	0.0	0.2	0.0	1.0	1.0	0.5	0.6666667	0.6666667	0.6666667	1.0	1.0	0.5	0.2	-1.0	0.0	0.0	0.5	0.0	0.0	1.0	0.0	2.0	1.0	0.5	0.5	0.0	0.0	-2.0	1.0	2.0	0.6	0.0
[PD_05]-[PD_12]	1.48	1.00488602257537	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.0	0.5	2.0	2.0	2.0	-2.0	-1.0	2.0	1.0	2.0	2.0	1.0	1.5	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	-2.0	2.0	1.5	2.0	2.0
[PD_03]-[PD_06]	0.0	0.0
[PD_07]-[PD_10]	1.48	1.00488602257537	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	0.5	-2.0	1.0	2.0	2.0	-1.0	2.0	2.0	1.0	2.0	1.0	1.5	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	1.0	2.0	1.5	2.0	2.0	-2.0	2.0
[PD_03]-[PD_07]	0.0	0.0
[PD_07]-[PD_12]	1.48	1.00488602257537	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	-2.0	0.5	1.0	-1.0	2.0	2.0	1.0	2.0	2.0	1.0	1.5	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	0.5	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	1.5	2.0	-2.0	2.0
[PD_03]-[PD_05]	0.0	0.0
[PD_01]-[PD_08]	0.4634920883178711	0.5115703131302727	0.7878788	0.0	0.5	0.0	0.9411765	-0.13333334	0.5	1.0	-0.06451613	-0.0625	-0.125	0.875	-0.125	0.5	0.375	1.0	0.9375	-0.060606062	-0.0625	0.8235294	-0.05	1.0	0.85294116	1.0	1.0	0.8235294	0.41379312	0.6666667	0.5	-0.3030303	0.8548387	-0.11764706	0.3181818	-0.029411765	0.44827586	0.0	1.0	-0.06666667	-0.0625	1.625	0.9411765	0.875	0.75	0.0	0.0	0.9411765	0.9032258	1.6363636	-0.3529412	0.0
[PD_06]-[PD_07]	0.69	0.670913344796633	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	-2.0	1.0	0.33333334	0.0	0.0	1.0	1.0	0.6666667	1.0	1.0	0.5	0.6666667	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.33333334	1.0	1.0	-0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	0.0	1.0	1.0	-2.0	1.0	1.0
[PD_03]-[PD_09]	1.3789242553710936	0.6238488758539236	0.7692308	1.5	2.0	0.85714287	2.0	2.0	2.0	0.6666667	1.75	2.0	1.0	1.0	1.25	0.6	2.0	2.0	1.5	0.6666667	1.5	1.75	1.1666666	2.0	2.0	1.3	2.0	0.6666667	1.75	2.0	1.2142857	2.0	1.2	-0.22222222	0.5	1.0	1.5	2.0	2.0	1.0	1.25	0.5	1.4	0.5	1.5	2.0	-0.4	2.0	1.1111112	2.0	1.2	2.0
[PD_03]-[PD_08]	1.3789242553710936	0.6238488758539236	0.7692308	1.5	2.0	0.85714287	2.0	2.0	2.0	1.75	0.6666667	2.0	1.0	1.0	1.25	0.6	2.0	2.0	0.6666667	1.5	1.5	1.75	1.1666666	2.0	2.0	1.3	2.0	0.6666667	1.75	1.2142857	2.0	2.0	1.2	-0.22222222	0.5	1.5	1.0	2.0	2.0	1.25	1.0	0.5	1.4	-0.4	2.0	1.2	1.5	1.1111112	2.0	2.0	0.5	2.0
[PD_05]-[PD_07]	1.48	1.00488602257537	2.0	0.0	2.0	2.0	2.0	2.0	2.0	-2.0	2.0	2.0	-1.0	0.5	1.0	1.0	2.0	2.0	2.0	2.0	1.0	1.5	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.5	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	-2.0	2.0	1.5	1.0	2.0
[PD_01]-[PD_02]	0.5533333206176758	0.5371040175938832	1.0	0.0	0.5	1.0	0.0	1.0	0.0	0.0	0.0	0.5	0.0	0.0	1.0	0.5	1.0	0.5	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5	1.0	0.5	1.0	0.6666667	0.0	1.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0
[PD_03]-[PD_10]	0.0	0.0
[PD_08]-[PD_10]	1.7267245483398437	0.25417674612674124	1.4736842	1.75	2.0	2.0	2.0	2.0	1.5294118	1.875	1.5	1.5	2.0	1.625	2.0	1.5555556	1.2222222	1.75	2.0	1.75	1.5294118	1.875	1.5	2.0	2.0	1.6111112	2.0	1.5	1.71875	2.0	1.875	2.0	1.5555556	1.5882353	1.7222222	2.0	2.0	1.3888888	1.2941177	1.625	1.625	1.6666666	1.3333334	1.5555556	1.1111112	2.0	1.6470588	2.0	2.0	1.75	1.3333334	2.0
[PD_06]-[PD_08]	0.8814276123046875	0.12618378498425084	0.8108108	1.0	0.875	1.0	1.0	1.0	0.7741935	1.0	0.8125	0.8	1.0	0.875	0.9375	1.0	0.8125	1.0	0.7058824	0.875	0.6666667	0.9375	0.7777778	1.0	1.0	0.85294116	1.0	0.8	1.0	0.8548387	1.0	1.0	0.8235294	0.8064516	0.88235295	1.0	1.0	0.54545456	0.7352941	0.875	0.8333333	0.8235294	0.75	0.47058824	0.88235295	1.0	0.7878788	1.0	1.0	0.9375	0.75	1.0
[PD_05]-[PD_08]	-0.3627460479736328	0.8452376192948501	0.1	-0.5714286	1.125	0.5	-1.6666666	1.0	0.0	0.14285715	-1.6666666	-2.0	-0.2857143	-0.33333334	-1.3333334	0.14285715	0.5555556	-1.4	0.25	-0.6666667	-0.33333334	-0.1	0.6	0.2	0.0	0.5714286	-1.75	-0.33333334	-1.5	0.14285715	0.0	0.42857143	-0.5	0.125	1.0	-0.25	0.71428573	-2.0	-0.42857143	-0.5	-1.0	0.33333334	-0.75	-0.2	-2.0	-1.0	-0.5	-1.25	0.33333334	-0.8333333	0.25	-1.5
[PD_08]-[PD_11]	1.836234588623047	0.1709467359817334	1.5675676	2.0	1.875	2.0	2.0	2.0	1.7419355	1.7333333	1.75	1.9375	2.0	1.8125	2.0	1.875	2.0	1.75	1.5882353	1.875	1.6363636	1.9375	1.7222222	2.0	2.0	1.7941177	1.7333333	2.0	1.8225807	2.0	1.7647059	1.9375	1.7741935	2.0	2.0	2.0	1.8529412	1.3939394	1.8125	1.5588236	1.8	1.8235294	1.625	1.7647059	2.0	1.7575758	1.875	2.0	1.625	2.0	1.2941177	2.0
