Perturbation	Ensemble average response
[PD_01]	0.5533333587646484
[PD_02]	2.0
[PD_03]	0.0
[PD_05]	1.48
[PD_06]	1.0
[PD_07]	1.5933332824707032
[PD_08]	1.836234588623047
[PD_09]	1.836234588623047
[PD_10]	2.0
[PD_11]	1.8362347412109374
[PD_12]	2.0
[PD_01]-[PD_03]	0.0
[PD_07]-[PD_08]	0.878116226196289
[PD_01]-[PD_07]	0.34733333587646487
[PD_05]-[PD_12]	1.48
[PD_03]-[PD_06]	0.0
[PD_07]-[PD_10]	1.48
[PD_03]-[PD_07]	0.0
[PD_07]-[PD_12]	1.48
[PD_03]-[PD_05]	0.0
[PD_01]-[PD_08]	0.4634920883178711
[PD_06]-[PD_07]	0.69
[PD_03]-[PD_09]	1.3789242553710936
[PD_03]-[PD_08]	1.3789242553710936
[PD_05]-[PD_07]	1.48
[PD_01]-[PD_02]	0.5533333206176758
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	1.7267245483398437
[PD_06]-[PD_08]	0.8814276123046875
[PD_05]-[PD_08]	-0.3627460479736328
[PD_08]-[PD_11]	1.836234588623047
