Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	29	121
[PD_02]-[PD_07]	9	141
[PD_02]-[PD_08]	6	144
[PD_01]-[PD_04]	2	4
[PD_02]-[PD_06]	0	150
[PD_02]-[PD_05]	0	150
[PD_01]-[PD_03]	1	143
[PD_03]-[PD_10]	22	128
[PD_03]-[PD_09]	28	122
[PD_03]-[PD_04]	0	6
[PD_03]-[PD_11]	49	89
