Perturbation	Ensemble average response
[PD_01]	0.6978974151611328
[PD_02]	2.0
[PD_03]	0.0
[PD_05]	1.7466665649414062
[PD_06]	0.9585714721679688
[PD_07]	1.848333282470703
[PD_08]	1.8763233947753906
[PD_09]	1.9204902648925781
[PD_10]	2.0
[PD_11]	1.8763233947753906
[PD_12]	2.0
[PD_01]-[PD_03]	0.0
[PD_07]-[PD_08]	1.69
[PD_01]-[PD_07]	0.5473332977294922
[PD_05]-[PD_12]	1.746666717529297
[PD_03]-[PD_06]	0.0
[PD_07]-[PD_10]	1.746666717529297
[PD_03]-[PD_07]	0.0
[PD_07]-[PD_12]	1.746666717529297
[PD_03]-[PD_05]	0.0
[PD_01]-[PD_08]	0.654736328125
[PD_06]-[PD_07]	0.8483332824707032
[PD_03]-[PD_09]	1.7730000305175782
[PD_03]-[PD_08]	1.7730000305175782
[PD_05]-[PD_07]	1.746666717529297
[PD_01]-[PD_02]	0.6978974151611328
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	1.8050001525878907
[PD_06]-[PD_08]	0.8325041961669922
[PD_05]-[PD_08]	-0.2969069480895996
[PD_08]-[PD_11]	1.8763233947753906
