Perturbation	Ensemble average response
[PD_01]	0.7079999542236328
[PD_02]	2.0
[PD_03]	0.0
[PD_05]	1.6666667175292968
[PD_06]	0.99
[PD_07]	1.808333282470703
[PD_08]	1.9272859191894531
[PD_09]	1.942194366455078
[PD_10]	2.0
[PD_11]	1.9272859191894531
[PD_12]	2.0
[PD_01]-[PD_03]	0.0
[PD_07]-[PD_08]	1.7116667175292968
[PD_01]-[PD_07]	0.5443333053588867
[PD_05]-[PD_12]	1.6666667175292968
[PD_03]-[PD_06]	0.0
[PD_07]-[PD_10]	1.6666667175292968
[PD_03]-[PD_07]	0.0
[PD_07]-[PD_12]	1.6666667175292968
[PD_03]-[PD_05]	0.0
[PD_01]-[PD_08]	0.7145452880859375
[PD_06]-[PD_07]	0.8583332824707032
[PD_03]-[PD_09]	1.8130000305175782
[PD_03]-[PD_08]	1.8130000305175782
[PD_05]-[PD_07]	1.6666667175292968
[PD_01]-[PD_02]	0.7079999542236328
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	1.8571466064453126
[PD_06]-[PD_08]	0.9221163940429687
[PD_05]-[PD_08]	-0.2874783515930176
[PD_08]-[PD_11]	1.9272859191894531
