Perturbation	Response excess over subset
[PD_01]-[PD_03]	0.16150000572204593
[PD_07]-[PD_08]	-0.006859175356909719
[PD_01]-[PD_07]	-0.008477070822715871
[PD_05]-[PD_12]	0.0
[PD_03]-[PD_06]	0.12624999999999997
[PD_07]-[PD_10]	-0.0354166412353516
[PD_03]-[PD_07]	0.023958339691162123
[PD_07]-[PD_12]	-0.0354166412353516
[PD_03]-[PD_05]	0.04166666030883792
[PD_01]-[PD_08]	0.013943191434724667
[PD_06]-[PD_07]	0.002901038455963123
[PD_03]-[PD_09]	0.46047571182250985
[PD_03]-[PD_08]	0.462339267730713
[PD_05]-[PD_07]	0.04392362337642264
[PD_01]-[PD_02]	0.0
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	-0.017534828186035023
[PD_06]-[PD_08]	-0.0033824576377868842
[PD_05]-[PD_08]	-0.471872623530343
[PD_08]-[PD_11]	0.01784806160587915
