Model ID	SS	CyclinB_CDK1	CyclinD_CDK4_6	CASP3	CYCS	CyclinB_CDK1	CyclinD_CDK4_6	CASP3	CYCS
SW48_network_run_0__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_14__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_13__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_12__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_16__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_15__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_10__G9_M1_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_14__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_13__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_0__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_16__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_10__G9_M1_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_0__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_15__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_0__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_14__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_13__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_0__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_14__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_13__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_13__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_14__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_12__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_12__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_12__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_12__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_16__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_10__G9_M1_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_15__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_16__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_10__G9_M1_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_16__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_15__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_15__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_10__G9_M1_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_11__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_11__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_13__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_0__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_11__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_17__G9_M0_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_14__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_16__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_12__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_10__G9_M1_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_15__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_11__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_17__G9_M0_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_11__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_17__G9_M0_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_17__G9_M0_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_17__G9_M0_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_11__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_17__G9_M0_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_18__G9_M1_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_18__G9_M1_PD_01_PD_03	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_18__G9_M1_PD_03_PD_05	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_18__G9_M1_PD_03_PD_06	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_18__G9_M1_PD_03_PD_07	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_14__G9_M0_PD_01_PD_02	0	17787	5192	-1688	9	1	1	0	1
SW48_network_run_14__G9_M0_PD_01_PD_02	1	17787	5192	-1688	9	1	1	0	1
SW48_network_run_14__G9_M0_PD_01_PD_02	2	12327	3597	-1172	9	1	1	0	1
SW48_network_run_14__G9_M0_PD_01_PD_02	3	12327	3597	-1172	9	1	1	0	1
SW48_network_run_14__G9_M0_PD_01_PD_02	4	19831	5788	-1880	9	1	1	0	1
SW48_network_run_14__G9_M0_PD_01_PD_02	5	19831	5788	-1880	9	1	1	0	1
SW48_network_run_14__G9_M0_PD_01_PD_02	6	14371	4193	-1364	9	1	1	0	1
SW48_network_run_14__G9_M0_PD_01_PD_02	7	14371	4193	-1364	9	1	1	0	1
SW48_network_run_18__G9_M1_PD_03_PD_10	0	NA	NA	NA	NA	NA	NA	NA	NA
SW48_network_run_16__G9_M0_PD_07_PD_10	0	-24	-6	-1136	-82	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	1	-24	-6	-1136	-82	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	2	-28	-7	-1468	-106	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	3	-28	-7	-1468	-106	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	4	-36	-9	-2496	-180	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	5	-48	-12	-3716	-268	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	6	-36	-9	-2496	-180	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	7	-48	-12	-3716	-268	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	8	-40	-10	-2856	-206	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	9	-52	-13	-4076	-294	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	10	-40	-10	-2856	-206	0	0	0	0
SW48_network_run_16__G9_M0_PD_07_PD_10	11	-52	-13	-4076	-294	0	0	0	0
SW48_network_run_10__G9_M1_PD_07_PD_10	0	4603	1212	24	6	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	1	4603	1212	24	6	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	2	6016	1585	28	7	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	3	6016	1585	28	7	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	4	9438	2483	36	9	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	5	14041	3695	48	12	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	6	9438	2483	36	9	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	7	14041	3695	48	12	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	8	10851	2856	40	10	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	9	15454	4068	52	13	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	10	10851	2856	40	10	1	1	1	1
SW48_network_run_10__G9_M1_PD_07_PD_10	11	15454	4068	52	13	1	1	1	1
SW48_network_run_12__G9_M0_PD_07_PD_10	0	4530	1551	-528	12	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	1	4530	1551	-528	12	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	2	5922	2028	-678	14	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	3	5922	2028	-678	14	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	4	9564	3267	-1158	18	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	5	14235	4863	-1722	24	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	6	9564	3267	-1158	18	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	7	14235	4863	-1722	24	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	8	11003	3759	-1320	20	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	9	15674	5355	-1884	26	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	10	11003	3759	-1320	20	1	1	0	1
SW48_network_run_12__G9_M0_PD_07_PD_10	11	15674	5355	-1884	26	1	1	0	1
SW48_network_run_13__G9_M0_PD_01_PD_02	0	52479	13149	27	13	1	1	1	1
SW48_network_run_13__G9_M0_PD_01_PD_02	1	52479	13149	27	13	1	1	1	1
SW48_network_run_13__G9_M0_PD_01_PD_02	2	36366	9111	27	13	1	1	1	1
SW48_network_run_13__G9_M0_PD_01_PD_02	3	36366	9111	27	13	1	1	1	1
SW48_network_run_13__G9_M0_PD_01_PD_02	4	58523	14663	27	13	1	1	1	1
SW48_network_run_13__G9_M0_PD_01_PD_02	5	58523	14663	27	13	1	1	1	1
SW48_network_run_13__G9_M0_PD_01_PD_02	6	42410	10625	27	13	1	1	1	1
SW48_network_run_13__G9_M0_PD_01_PD_02	7	42410	10625	27	13	1	1	1	1
SW48_network_run_12__G9_M0_PD_01_PD_02	0	34547	11857	-1688	9	1	1	0	1
SW48_network_run_12__G9_M0_PD_01_PD_02	1	23931	8211	-1172	9	1	1	0	1
SW48_network_run_12__G9_M0_PD_01_PD_02	2	38514	13217	-1880	9	1	1	0	1
SW48_network_run_12__G9_M0_PD_01_PD_02	3	27898	9571	-1364	9	1	1	0	1
SW48_network_run_12__G9_M0_PD_01_PD_02	4	55779	19149	-2720	9	1	1	0	1
SW48_network_run_12__G9_M0_PD_01_PD_02	5	45163	15503	-2204	9	1	1	0	1
SW48_network_run_12__G9_M0_PD_01_PD_02	6	59746	20509	-2912	9	1	1	0	1
SW48_network_run_12__G9_M0_PD_01_PD_02	7	49130	16863	-2396	9	1	1	0	1
SW48_network_run_16__G9_M0_PD_07	0	-20	-5	-1136	-82	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	1	-16	-4	-1136	-82	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	2	-20	-5	-1136	-82	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	3	-16	-4	-1136	-82	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	4	-24	-6	-1468	-106	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	5	-20	-5	-1468	-106	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	6	-24	-6	-1468	-106	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	7	-20	-5	-1468	-106	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	8	-32	-8	-2496	-180	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	9	-28	-7	-2496	-180	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	10	-44	-11	-3716	-268	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	11	-40	-10	-3716	-268	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	12	-32	-8	-2496	-180	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	13	-28	-7	-2496	-180	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	14	-44	-11	-3716	-268	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	15	-40	-10	-3716	-268	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	16	-36	-9	-2856	-206	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	17	-32	-8	-2856	-206	0	0	0	0
SW48_network_run_16__G9_M0_PD_07	18	-48	-12	-4076	-294	0	0	0	0
