Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	28	122
[PD_02]-[PD_07]	14	136
[PD_02]-[PD_08]	5	145
[PD_01]-[PD_04]	3	6
[PD_02]-[PD_06]	3	147
[PD_02]-[PD_05]	0	150
[PD_01]-[PD_03]	3	147
[PD_03]-[PD_10]	18	132
[PD_03]-[PD_09]	25	125
[PD_03]-[PD_04]	1	11
[PD_03]-[PD_11]	32	106
