Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	14	133
[PD_02]-[PD_07]	1	149
[PD_02]-[PD_08]	10	140
[PD_01]-[PD_04]	13	11
[PD_02]-[PD_06]	2	148
[PD_02]-[PD_05]	0	150
[PD_01]-[PD_03]	2	132
[PD_03]-[PD_10]	13	134
[PD_03]-[PD_09]	13	134
[PD_03]-[PD_04]	3	27
[PD_03]-[PD_11]	46	98
