Perturbation	Average	SD	Data
[PD_01]	1.5969827157479746	0.7846008803949346	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	0.75	1.0	2.0	2.0	-1.0	2.0	2.0	0.0	2.0	2.0	-0.5714286	1.5	1.5	1.2307693	0.6666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	2.0	2.0	1.8	2.0	2.0	2.0	1.9166666	2.0	2.0	2.0	2.0	0.6666667	2.0	2.0	2.0	2.0	1.4	0.5	1.4	2.0	-0.25	-0.25	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	-0.5	-0.4	2.0	2.0	2.0	0.0	0.0	1.4	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.8333334	2.0	1.5	2.0	2.0	2.0	0.0	2.0	2.0	0.0	2.0	-1.0	1.0	2.0	-0.33333334	1.5	2.0	2.0	2.0	2.0	2.0	2.0	1.5	1.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.6666667
[PD_02]	1.0891238318549261	0.925857713844961	0.0	1.0	2.0	2.0	1.0	0.42857143	0.75	1.0	1.2	1.0	2.0	-1.0	1.75	1.0	0.0	2.0	-0.5714286	1.0	1.5	1.2307693	1.5	0.6666667	2.0	2.0	2.0	2.0	-0.5	2.0	-0.5	-0.5	1.5	0.5	1.0	2.0	-0.5	1.3571428	2.0	0.0	0.6666667	2.0	2.0	2.0	2.0	0.5	1.4	1.4	2.0	-0.25	-0.25	0.42857143	2.0	2.0	0.0	2.0	2.0	0.4	2.0	1.0	2.0	-0.5	-0.4	2.0	0.5	0.5	0.0	0.0	1.4	2.0	1.0	0.5	1.6666666	2.0	2.0	2.0	2.0	1.4285715	2.0	1.5	2.0	2.0	0.0	2.0	2.0	0.0	0.14285715	-1.0	1.0	1.3333334	-0.33333334	1.5	2.0	1.0	-0.6363636	2.0	2.0	0.5	1.5	1.0	2.0	0.0	1.25	0.0	2.0	2.0	0.33333334	2.0	2.0	-0.6666667
[PD_03]	1.0349240479645905	0.943223687306634	0.0	1.0	2.0	2.0	1.0	0.42857143	0.75	0.0	1.2	0.5	-1.0	2.0	1.75	0.0	1.0	2.0	-0.5714286	0.0	1.5	1.2307693	1.5	0.6666667	2.0	2.0	2.0	-0.5	2.0	2.0	-0.5	-0.33333334	1.0	0.5	1.0	2.0	-0.5	0.875	2.0	0.0	0.6666667	2.0	2.0	2.0	2.0	0.5	1.4	1.25	2.0	-0.25	-0.25	0.42857143	2.0	2.0	0.0	2.0	2.0	0.4	2.0	0.0	2.0	-0.5	-0.4	0.5	2.0	0.5	0.0	0.0	1.25	2.0	1.0	0.5	1.3333334	2.0	2.0	2.0	2.0	1.0	2.0	1.5	2.0	2.0	0.0	2.0	2.0	0.0	-0.33333334	-1.0	1.0	1.3333334	-0.33333334	2.0	1.5	1.0	-0.6363636	2.0	2.0	0.5	1.5	1.0	2.0	0.0	1.25	0.0	2.0	2.0	0.33333334	2.0	2.0	-0.6666667
[PD_04]	1.9277777099609374	0.25262725882774517	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.3333334	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0
[PD_05]	1.4569294230143228	0.6168172039882718	2.0	2.0	2.0	0.9375	0.5	2.0	1.0	2.0	2.0	0.9375	2.0	2.0	1.6060606	2.0	0.6666667	1.1	1.5384616	0.4	0.6956522	2.0	2.0	0.9411765	1.2222222	0.6666667	2.0	1.5454545	1.0	2.0	0.33333334	0.7	2.0	2.0	1.65625	1.6	1.25	1.625	1.8666667	0.5	2.0	1.25	1.46875	2.0	2.0	1.5	2.0	2.0	2.0	0.625	0.6666667	1.7857143	2.0	0.33333334	2.0	2.0	0.6	1.25	2.0	2.0	2.0	0.8913044	2.0	2.0	2.0	1.7916666	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.2	0.32	2.0	1.1428572	0.65217394	2.0	2.0	2.0	2.0	0.8888889	0.8	1.65625	1.625	0.0	0.9	1.875	2.0	1.1666666	2.0	2.0	2.0	2.0	0.8	1.4285715	1.2142857	2.0	0.9411765	1.0	1.7333333	0.9411765	2.0	2.0	1.0344827	0.9375	0.6	2.0	1.1666666	2.0	2.0	1.7142857	0.4	1.1666666	2.0	-0.33333334	1.375	0.33333334	1.1578947	1.7142857	2.0	0.25	1.5	2.0	2.0	1.0	0.9411765	2.0	2.0	0.5882353	1.7727273	2.0	2.0	0.5882353	2.0	2.0	1.0	0.0	0.875	2.0	2.0	2.0	1.0	2.0	1.0	1.8125	1.875	0.8333333	1.25	0.25
[PD_06]	1.1411596934000652	0.897274552046964	-0.6666667	1.0	1.0	2.0	2.0	0.75	0.5	1.0	1.0	2.0	1.0	-1.0	1.75	1.0	0.0	2.0	-0.25	1.0	1.5	1.1428572	1.5	0.33333334	2.0	2.0	2.0	0.5	2.0	2.0	-0.5	0.5	1.5	-0.33333334	1.0	2.0	-0.5	1.5714285	2.0	0.0	0.33333334	2.0	2.0	2.0	0.5	2.0	2.0	1.4	-0.25	2.0	0.25	0.5	2.0	2.0	0.0	2.0	2.0	1.0	2.0	1.0	2.0	0.33333334	-0.33333334	0.5	2.0	0.6	0.0	0.0	1.4	2.0	1.0	1.0	1.6666666	2.0	2.0	2.0	2.0	1.5714285	2.0	2.0	2.0	2.0	0.0	2.0	2.0	0.0	0.14285715	-1.0	1.0	1.3333334	0.0	1.5	2.0	1.0	-0.5	2.0	2.0	0.5	2.0	2.0	1.0	0.0	1.25	0.0	2.0	0.75	2.0	2.0	2.0	-0.5
[PD_07]	0.9461883776115648	0.9632904376478677	1.0	2.0	0.875	0.0	2.0	2.0	-0.33333334	0.125	1.0	1.3125	2.0	0.0	0.8	0.3846154	0.5	-0.6666667	1.5	2.0	-0.33333334	0.6	0.0	2.0	1.25	2.0	-0.5	-0.16666667	2.0	0.4375	1.0	1.25	0.5	1.5	0.083333336	2.0	0.25	0.5	2.0	1.0	0.5	2.0	2.0	0.5	0.0	1.5	2.0	-0.5	2.0	0.0	0.5	2.0	2.0	0.0	2.0	2.0	1.375	0.42857143	2.0	1.0	2.0	2.0	-0.6666667	-0.42857143	2.0	0.8	0.0	2.0	2.0	2.0	0.0	0.5882353	1.3125	1.25	-1.6666666	0.6666667	1.75	1.0	1.0	2.0	2.0	2.0	0.0	0.6666667	0.9	1.0	0.8888889	0.0	1.4285715	0.78571427	2.0	2.0	0.6666667	0.875	-0.33333334	2.0	0.25	1.0	2.0	1.6	-0.33333334	-0.25	2.0	-1.5	0.75	-0.5	0.54545456	1.3333334	2.0	-1.5	1.0	2.0	2.0	2.0	0.8888889	1.0	0.78571427	1.6428572	2.0	1.5	0.78571427	2.0	-1.0	-1.0	1.0	-0.25	2.0	2.0	0.5555556	1.4375	1.75	0.25	1.0	-1.5
[PD_08]	1.6881093591209348	0.6104439266444301	2.0	2.0	2.0	1.0	1.0	2.0	2.0	1.3333334	2.0	0.42857143	1.2	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.1428572	2.0	1.5	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	-0.5	2.0	1.5	1.4	2.0	2.0	2.0	2.0	-0.5	2.0	2.0	0.5	1.5	2.0	2.0	2.0	1.4285715	2.0	2.0	2.0	2.0	1.4285715	2.0	2.0	0.42857143	2.0	2.0	0.0	2.0	2.0	0.4	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.5	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	1.3333334	2.0	2.0	2.0	1.0	-0.6363636	2.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	1.25	0.0	2.0	0.33333334	2.0	2.0	2.0	1.0	2.0
[PD_09]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_10]	0.985	0.09264024376641437	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.25	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
[PD_11]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
