Perturbation	Response excess over subset
[PD_09]-[PD_18]	0.0
[PD_09]-[PD_19]	-0.02103786816269282
[PD_09]-[PD_20]	-0.3356210762631042
[PD_09]-[PD_21]	-0.3356210762631042
[PD_10]-[PD_11]	-0.04749999999999999
[PD_10]-[PD_12]	-0.12429626464843746
[PD_10]-[PD_13]	-1.0022222646077474
[PD_10]-[PD_14]	-0.017333374023437487
[PD_10]-[PD_15]	-0.5065413411458333
[PD_10]-[PD_16]	-0.015000000993410747
[PD_10]-[PD_17]	-0.03896815708705359
[PD_10]-[PD_18]	-0.048629557291666625
[PD_10]-[PD_19]	-0.044782608695652204
[PD_10]-[PD_20]	-0.5613041605085334
[PD_10]-[PD_21]	-0.5613041605085334
[PD_11]-[PD_12]	0.0
[PD_11]-[PD_13]	0.0
[PD_11]-[PD_14]	-0.009694791307636397
[PD_11]-[PD_15]	0.0
[PD_11]-[PD_16]	0.0
[PD_11]-[PD_17]	0.0
[PD_11]-[PD_18]	-0.010517586721501049
[PD_11]-[PD_19]	0.0
[PD_11]-[PD_20]	-0.20693307049715304
[PD_11]-[PD_21]	-0.20693307049715304
[PD_12]-[PD_13]	-0.07164042154947914
[PD_12]-[PD_14]	0.0
[PD_12]-[PD_15]	-0.13002441406249998
[PD_12]-[PD_16]	-0.10711110850175222
[PD_12]-[PD_17]	0.0
[PD_12]-[PD_18]	-0.010444335937499938
[PD_12]-[PD_19]	-0.04370671811311144
[PD_12]-[PD_20]	-0.18152706639296334
[PD_12]-[PD_21]	-0.18152706639296334
[PD_13]-[PD_14]	-0.012886454264322889
[PD_13]-[PD_15]	0.0
[PD_13]-[PD_16]	-1.2255792913834254
[PD_13]-[PD_17]	-0.03240845868376652
[PD_13]-[PD_18]	-0.04130706787109373
[PD_13]-[PD_19]	-0.010096829179404465
[PD_13]-[PD_20]	-0.32647911123677986
[PD_13]-[PD_21]	-0.32647911123677986
[PD_14]-[PD_15]	-0.020030212402343706
[PD_14]-[PD_16]	-0.011666667660077413
[PD_14]-[PD_17]	-0.018449848200999153
[PD_14]-[PD_18]	0.0
[PD_14]-[PD_19]	-0.020289766615715576
[PD_14]-[PD_20]	-0.007733611022533893
[PD_14]-[PD_21]	-0.007733611022533893
[PD_15]-[PD_16]	-0.5245237900813421
[PD_15]-[PD_17]	-0.09482154898092054
[PD_15]-[PD_18]	-0.06635772705078113
[PD_15]-[PD_19]	-0.047742796082427486
[PD_15]-[PD_20]	-0.24121508955144555
[PD_15]-[PD_21]	-0.24121508955144555
[PD_16]-[PD_17]	-0.02833333432674408
[PD_16]-[PD_18]	-0.024407408436139425
[PD_16]-[PD_19]	-0.043671498670094254
[PD_16]-[PD_20]	-0.5273026003359127
[PD_16]-[PD_21]	-0.5273026003359127
[PD_17]-[PD_18]	-0.04576212565104165
[PD_17]-[PD_19]	-0.026707198992878434
[PD_17]-[PD_20]	-0.055772859223034876
[PD_17]-[PD_21]	-0.055772859223034876
[PD_18]-[PD_19]	-0.04823853423629987
[PD_18]-[PD_20]	-0.11457596344201737
[PD_18]-[PD_21]	-0.11457596344201737
[PD_19]-[PD_20]	-0.012908355691414464
[PD_19]-[PD_21]	-0.012908355691414464
[PD_20]-[PD_21]	0.0
