Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	0.0
PD_02_PD_05	-0.037644103267969076
PD_02_PD_07	-0.05235656068399841
PD_02_PD_12	-0.05652321622922574
PD_02_PD_15	-0.07234707459547918
PD_03_PD_15	5.3980304670631085e-09
PD_04_PD_12	1.4224690196851242e-06
PD_04_PD_14	0.0
PD_04_PD_15	7.336964552573377e-07
PD_06_PD_14	0.0
PD_07_PD_09	-3.6010051194246273e-06
PD_07_PD_10	-0.10047101441434969
PD_07_PD_11	-1.0289008625097296e-06
PD_07_PD_12	-0.0002235238762602343
PD_07_PD_13	-3.586234797348098e-06
PD_07_PD_15	-3.683489595751599e-05
PD_07_PD_16	-3.753053476118762e-05
PD_07_PD_17	-1.0883717421084071e-05
PD_07_PD_20	-1.4795437497383546e-07
PD_08_PD_14	0.01229383311699317
PD_10_PD_12	1.0527563303330822e-06
PD_10_PD_15	-0.6073400458630731
PD_10_PD_19	-0.0738372707680306
PD_11_PD_12	-2.8644994601867424e-06
PD_11_PD_15	-1.1714537424545313e-06
PD_12_PD_14	1.477429073082348e-06
PD_12_PD_15	-0.027376867938875393
PD_12_PD_17	-5.829847440796954e-06
PD_12_PD_19	-0.0007093116113074949
PD_12_PD_20	-4.7078966936009436e-07
PD_15_PD_17	-1.2214324208281724e-05
PD_15_PD_18	7.628287961303215e-07
PD_15_PD_20	-2.5527930569424484e-07
