Perturbation	Response excess over subset
[PD_01]-[PD_03]	0.15625
[PD_07]-[PD_08]	-0.1490346214250372
[PD_01]-[PD_07]	-0.01971873760223397
[PD_05]-[PD_12]	0.0
[PD_03]-[PD_06]	0.125
[PD_07]-[PD_10]	-0.02750000000000008
[PD_03]-[PD_07]	0.04541667938232419
[PD_07]-[PD_12]	-0.02750000000000008
[PD_03]-[PD_05]	0.05916667938232423
[PD_01]-[PD_08]	0.005495352745056081
[PD_06]-[PD_07]	0.004791660308837931
[PD_03]-[PD_09]	0.3602213668823242
[PD_03]-[PD_08]	0.3602213668823242
[PD_05]-[PD_07]	0.08008474233415319
[PD_01]-[PD_02]	0.0
[PD_03]-[PD_10]	0.0
[PD_08]-[PD_10]	-0.023542366027832107
[PD_06]-[PD_08]	2.9773712158198684E-4
[PD_05]-[PD_08]	-0.40686665381944626
[PD_08]-[PD_11]	0.04508695461414158
