Perturbation	Average	SD	Data
[PD_01]	1.778989890769676	0.5758128822942801	2.0	0.5	2.0	2.0	2.0	2.0	1.0	2.0	1.75	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	1.0	0.0	-1.0	2.0	1.5	1.0	2.0	2.0	2.0	1.75	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	1.3333334	2.0	-1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	1.8	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.36363637	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_02]	1.6019041878836495	0.6804268798803101	2.0	0.5	2.0	2.0	2.0	2.0	1.0	2.0	1.6666666	1.0	2.0	2.0	2.0	0.42857143	2.0	2.0	0.30769232	2.0	2.0	0.625	1.6	2.0	2.0	1.6	2.0	2.0	2.0	0.0	2.0	1.0	1.0	0.0	-1.0	2.0	1.5	1.0	2.0	2.0	2.0	1.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	0.14285715	1.5	2.0	2.0	2.0	1.625	1.3333334	2.0	-1.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	0.0	2.0	1.8	2.0	1.0	2.0	2.0	2.0	2.0	0.5	2.0	2.0	0.0	0.16666667	2.0	2.0	1.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	0.35714287	0.36363637	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	1.2	2.0	1.0	2.0	2.0	2.0	0.2	2.0	2.0	2.0	1.6666666	0.75	2.0	2.0	1.6666666	2.0	1.0	2.0	1.6	2.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	0.5	0.5	0.33333334	2.0	2.0	2.0	2.0	2.0	2.0	1.0
[PD_03]	1.5902374267578125	0.6891899018265994	2.0	0.5	2.0	2.0	2.0	2.0	1.0	2.0	1.6666666	1.0	2.0	2.0	2.0	2.0	0.42857143	2.0	2.0	2.0	0.30769232	0.625	1.6	2.0	2.0	1.6	2.0	2.0	2.0	0.0	2.0	1.0	1.0	0.0	-1.0	2.0	1.0	1.5	2.0	1.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	0.14285715	1.0	2.0	2.0	2.0	1.625	1.3333334	2.0	-1.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	1.6666666	2.0	1.0	2.0	2.0	2.0	2.0	0.5	2.0	2.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	0.35714287	0.36363637	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.2	2.0	1.0	2.0	2.0	2.0	0.2	2.0	2.0	2.0	1.6666666	0.75	2.0	2.0	1.0	2.0	1.0	2.0	1.6	2.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	0.5	0.5	0.33333334	2.0	2.0	2.0	2.0	2.0	2.0	1.0
[PD_04]	1.9780556233723958	0.12732702374585267	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	1.875	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_05]	1.553049204300861	0.4768264774269764	1.25	0.5	1.6	1.8518518	1.5	1.5909091	2.0	1.0	1.7727273	1.6666666	1.4	2.0	0.9166667	1.4444444	2.0	2.0	2.0	1.1111112	2.0	2.0	2.0	2.0	2.0	1.5833334	2.0	1.5	1.8	-0.125	0.25	1.8125	1.3076923	2.0	2.0	1.5	2.0	0.875	1.6363636	1.1	1.1	1.1428572	2.0	1.1666666	0.78571427	1.75	0.6818182	1.3333334	2.0	1.5	1.2	2.0	1.5714285	1.0	1.0625	1.6111112	2.0	1.0909091	1.2666667	2.0	2.0	0.6666667	2.0	0.8333333	1.6666666	2.0	2.0	1.3	1.6666666	0.6666667	0.75	1.9142857	0.7777778	1.4	2.0	1.0	1.5	0.6	1.75	2.0	1.875	2.0	0.6	2.0	1.75	2.0	1.3333334	1.3703704	2.0	2.0	1.25	1.6	1.8333334	2.0	1.75	2.0	1.3076923	2.0	2.0	2.0	1.5	1.625	2.0	1.6	1.0416666	1.75	1.1	2.0	1.46875	1.516129	0.6363636	1.3333334	1.6	2.0	1.25	1.7272727	1.6190476	1.5	1.6666666	2.0	1.5714285	1.3846154	2.0	0.9	2.0	1.4	2.0	2.0	1.8125	2.0	2.0	1.2	0.8333333	1.0	1.6875	2.0	2.0	2.0	0.5	0.5	2.0	2.0	1.75	2.0	1.0	1.8888888	1.6666666	2.0	2.0
[PD_06]	1.6514388708759555	0.6465394125777203	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.6666666	1.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.75	0.25	1.25	2.0	2.0	1.75	2.0	2.0	2.0	2.0	2.0	1.0	1.0	-1.0	0.0	2.0	1.0	1.5	2.0	2.0	1.0	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	1.5	2.0	2.0	2.0	1.25	2.0	1.0	-1.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	0.5	2.0	2.0	0.0	0.16666667	2.0	2.0	1.0	2.0	2.0	2.0	1.6666666	2.0	2.0	2.0	2.0	2.0	2.0	0.33333334	0.33333334	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5	2.0	1.0	2.0	2.0	2.0	0.2	2.0	2.0	2.0	1.6666666	1.5	2.0	2.0	1.6666666	2.0	1.0	2.0	1.6	2.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	0.5	2.0	2.0	2.0	2.0	2.0	2.0	1.0
[PD_07]	0.9215939305409664	0.8591873830092813	0.5	-1.0	1.3333334	1.6315789	1.2941177	1.3571428	-1.0	1.6428572	2.0	1.0	1.0	2.0	0.1875	0.0	0.4	2.0	1.375	1.0	0.6666667	-1.0	-1.5	1.625	0.2	2.0	1.0	2.0	-0.25	1.2	0.5	0.0	0.5	2.0	1.0	0.7	0.5	0.0	0.0	1.0	0.0	0.6666667	1.2222222	0.6666667	-0.2	1.3	0.5714286	0.7777778	2.0	2.0	0.0	2.0	-1.5	1.0	1.0	1.0	0.6666667	0.0	2.0	1.8421053	0.42857143	0.71428573	2.0	0.0	0.25	0.33333334	1.5	1.75	-0.33333334	1.0	1.75	0.0	0.8666667	2.0	1.0	1.3333334	0.7	2.0	2.0	2.0	1.0	2.0	0.5	1.25	2.0	1.3333334	0.5625	1.625	0.5	0.9375	1.0	-0.14285715	0.0	1.3333334	0.5	1.5714285	1.3846154	0.5	1.2222222	1.4	1.1111112	2.0	0.16666667	1.0	2.0	1.625	1.0	0.6	0.42857143	1.375	2.0	1.25	-1.0	-1.0	2.0	1.5	2.0	-0.33333334	1.8	0.5	2.0
[PD_08]	1.8637046305338543	0.35945798797887135	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.30769232	1.6	0.625	2.0	1.0	1.6	2.0	2.0	2.0	2.0	2.0	2.0	1.1428572	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	1.8125	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.4	2.0	1.5	1.4	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.5	2.0	1.0	1.0	0.16666667	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	1.2	2.0	2.0	2.0	2.0	2.0	1.5	2.0	2.0	2.0	2.0	2.0	1.75	2.0	2.0	2.0	2.0	1.0	2.0	1.6	2.0	2.0	2.0	0.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.6666666	1.5	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.117647
[PD_09]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
[PD_10]	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
[PD_11]	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0
