Perturbation	Synergies	Non-synergies
[PD_03]-[PD_08]	38	112
[PD_02]-[PD_07]	1	149
[PD_02]-[PD_08]	5	145
[PD_01]-[PD_04]	0	0
[PD_02]-[PD_06]	0	150
[PD_02]-[PD_05]	0	150
[PD_01]-[PD_03]	4	138
[PD_03]-[PD_10]	16	134
[PD_03]-[PD_09]	34	116
[PD_03]-[PD_04]	0	0
[PD_03]-[PD_11]	50	76
