Perturbation	Excess
PD_01_PD_06	0.0
PD_01_PD_14	3.601563491884008e-12
PD_02_PD_05	-0.38402605300185416
PD_02_PD_07	-0.36915487275998493
PD_02_PD_12	-0.010676031893149363
PD_02_PD_15	0.1567762122484473
PD_03_PD_15	2.033136992096729e-09
PD_04_PD_12	5.2936206679898845e-05
PD_04_PD_14	3.601563491884008e-12
PD_04_PD_15	-5.708725381303736e-09
PD_06_PD_14	3.5715874702191286e-12
PD_07_PD_09	-0.0500251967518589
PD_07_PD_10	0.08942605502071865
PD_07_PD_11	-0.12771787169631654
PD_07_PD_12	4.991562551126538e-05
PD_07_PD_13	0.02115573569657192
PD_07_PD_15	0.03861886366301581
PD_07_PD_16	-0.2966191668262004
PD_07_PD_17	3.188875830062443e-10
PD_07_PD_20	-0.012083514343094293
PD_08_PD_14	0.0
PD_10_PD_12	4.8250448848263794e-05
PD_10_PD_15	-0.5410410553572307
PD_10_PD_19	-0.06784967356950566
PD_11_PD_12	-0.013383878951123584
PD_11_PD_15	0.050426355926994626
PD_12_PD_14	-1.0321880492214497e-05
PD_12_PD_15	-0.0026865288039270574
PD_12_PD_17	-0.0006050980275360551
PD_12_PD_19	-0.022251260816695373
PD_12_PD_20	-3.7887496059152426e-05
PD_15_PD_17	-9.195579897536277e-08
PD_15_PD_18	0.23999999162875424
PD_15_PD_20	0.00019784289894386742
